year,tech,type,HS,HS6,HS2,export_unit,export_num,export_value,export_average,import_unit,import_num,import_value,import_average,diff_value,average_value,diff_ratio,average_ratio
2000,4,3,844839010,844839,84,KG,5547,3774,0.680367766,,,,,3774,0.680367766,1,1
1994,4,3,844839020,844839,84,KG,4060,456,0.112315271,,,,,456,0.112315271,1,1
1995,4,3,844839020,844839,84,KG,110215,10888,0.098788731,,,,,10888,0.098788731,1,1
1994,4,3,844839090,844839,84,KG,9510,1629,0.171293375,,,,,1629,0.171293375,1,1
1995,4,3,844839090,844839,84,KG,3571,837,0.234388127,,,,,837,0.234388127,1,1
1996,4,3,844839090,844839,84,KG,88365,17845,0.201946472,,,,,17845,0.201946472,1,1
1997,4,3,844839090,844839,84,KG,559147,65770,0.117625598,,,,,65770,0.117625598,1,1
1998,4,3,844839090,844839,84,KG,232702,34045,0.146302997,,,,,34045,0.146302997,1,1
1999,4,3,844839090,844839,84,KG,223413,34219,0.153164767,,,,,34219,0.153164767,1,1
2000,4,3,844839090,844839,84,KG,92739,36762,0.396402808,,,,,36762,0.396402808,1,1
1994,4,3,844839100,844839,84,,,,,KG,22308,81915,3.672001076,-81915,-3.672001076,-1,-1
1995,4,3,844839100,844839,84,,,,,KG,70504,139581,1.979760014,-139581,-1.979760014,-1,-1
1996,4,3,844839100,844839,84,,,,,KG,517631,1546112,2.986899935,-1546112,-2.986899935,-1,-1
1997,4,3,844839100,844839,84,,,,,KG,101359,585270,5.774228238,-585270,-5.774228238,-1,-1
1998,4,3,844839100,844839,84,,,,,KG,20180,84506,4.187611497,-84506,-4.187611497,-1,-1
1999,4,3,844839100,844839,84,,,,,KG,83324,161800,1.941817484,-161800,-1.941817484,-1,-1
2000,4,3,844839100,844839,84,,,,,KG,151031,513101,3.397322404,-513101,-3.397322404,-1,-1
1994,4,3,844839900,844839,84,,,,,KG,143276,387312,2.703258047,-387312,-2.703258047,-1,-1
1995,4,3,844839900,844839,84,,,,,KG,136130,374146,2.748446338,-374146,-2.748446338,-1,-1
1996,4,3,844839900,844839,84,,,,,KG,98628,286152,2.901326195,-286152,-2.901326195,-1,-1
1997,4,3,844839900,844839,84,,,,,KG,442559,979399,2.213036002,-979399,-2.213036002,-1,-1
1998,4,3,844839900,844839,84,,,,,KG,184072,450180,2.445673432,-450180,-2.445673432,-1,-1
1999,4,3,844839900,844839,84,,,,,KG,441082,1159786,2.629411311,-1159786,-2.629411311,-1,-1
2000,4,3,844839900,844839,84,,,,,KG,111806,347730,3.110119314,-347730,-3.110119314,-1,-1
1995,4,4,845140000,845140,84,KG,21485,7602,0.353828252,,,,,7602,0.353828252,1,1
1996,4,4,845140000,845140,84,KG,5680,13079,2.302640845,,,,,13079,2.302640845,1,1
1997,4,4,845140000,845140,84,KG,4200,4311,1.026428571,,,,,4311,1.026428571,1,1
1998,4,4,845140000,845140,84,KG,12729,1218,0.095687014,,,,,1218,0.095687014,1,1
1999,4,4,845140000,845140,84,KG,28,743,26.53571429,,,,,743,26.53571429,1,1
2000,4,4,845140000,845140,84,KG,5722,5151,0.900209717,,,,,5151,0.900209717,1,1
1994,4,4,845140100,845140,84,,,,,KG,8776,37902,4.318824066,-37902,-4.318824066,-1,-1
1995,4,4,845140100,845140,84,,,,,KG,68984,149178,2.16250145,-149178,-2.16250145,-1,-1
1996,4,4,845140100,845140,84,,,,,KG,109695,182009,1.659227859,-182009,-1.659227859,-1,-1
1997,4,4,845140100,845140,84,,,,,KG,69670,186511,2.677063298,-186511,-2.677063298,-1,-1
1998,4,4,845140100,845140,84,,,,,KG,94027,98909,1.051921257,-98909,-1.051921257,-1,-1
1999,4,4,845140100,845140,84,,,,,KG,25140,15031,0.597891806,-15031,-0.597891806,-1,-1
2000,4,4,845140100,845140,84,,,,,KG,29702,46227,1.556359841,-46227,-1.556359841,-1,-1
1994,4,4,845140200,845140,84,,,,,KG,552827,1118499,2.023235117,-1118499,-2.023235117,-1,-1
1995,4,4,845140200,845140,84,,,,,KG,1123654,2481705,2.20860247,-2481705,-2.20860247,-1,-1
1996,4,4,845140200,845140,84,,,,,KG,713517,1452751,2.036042589,-1452751,-2.036042589,-1,-1
1997,4,4,845140200,845140,84,,,,,KG,214626,549838,2.561842461,-549838,-2.561842461,-1,-1
1998,4,4,845140200,845140,84,,,,,KG,66502,90451,1.360124508,-90451,-1.360124508,-1,-1
1999,4,4,845140200,845140,84,,,,,KG,213144,205637,0.964779679,-205637,-0.964779679,-1,-1
2000,4,4,845140200,845140,84,,,,,KG,419362,446333,1.064314363,-446333,-1.064314363,-1,-1
1994,4,4,845140900,845140,84,,,,,KG,293117,498425,1.700430204,-498425,-1.700430204,-1,-1
1995,4,4,845140900,845140,84,,,,,KG,299140,533196,1.782429632,-533196,-1.782429632,-1,-1
1996,4,4,845140900,845140,84,,,,,KG,394819,616570,1.561652301,-616570,-1.561652301,-1,-1
1997,4,4,845140900,845140,84,,,,,KG,306645,527908,1.721560762,-527908,-1.721560762,-1,-1
1998,4,4,845140900,845140,84,,,,,KG,126609,275408,2.175264002,-275408,-2.175264002,-1,-1
1999,4,4,845140900,845140,84,,,,,KG,599609,508487,0.848030967,-508487,-0.848030967,-1,-1
2000,4,4,845140900,845140,84,,,,,KG,221011,101743,0.460352652,-101743,-0.460352652,-1,-1
1995,7,4,845410000,845410,84,,,,,KG,2845,5072,1.782776801,-5072,-1.782776801,-1,-1
1996,7,4,845410000,845410,84,,,,,KG,335064,244595,0.729994867,-244595,-0.729994867,-1,-1
1997,7,4,845410000,845410,84,,,,,KG,57550,78485,1.363770634,-78485,-1.363770634,-1,-1
1994,4,4,845430000,845430,84,,,,,KG,709380,1524636,2.149251459,-1524636,-2.149251459,-1,-1
1995,4,4,845430000,845430,84,,,,,KG,3247102,4150429,1.278194833,-4150429,-1.278194833,-1,-1
1996,4,4,845430000,845430,84,KG,534182,218053,0.408199827,KG,2911100,4320815,1.484255093,-4102762,-1.076055266,-0.903917453,-0.568602853
1997,4,4,845430000,845430,84,KG,23000,5557,0.241608696,KG,1917342,2976761,1.55254566,-2971204,-1.310936964,-0.996273369,-0.730671227
1998,4,4,845430000,845430,84,KG,23540,5059,0.21491079,KG,1525791,1644820,1.07801134,-1639761,-0.86310055,-0.993867429,-0.66755803
1999,4,4,845430000,845430,84,KG,21586,19654,0.910497545,KG,1639098,1740250,1.06171199,-1720596,-0.151214446,-0.977664691,-0.076672607
2000,4,4,845430000,845430,84,KG,8460,5931,0.70106383,KG,1374632,1639110,1.192399129,-1633179,-0.4913353,-0.992789237,-0.259490315
1994,4,4,845610000,845610,84,,,,,KG,5583,100078,17.92548809,-100078,-17.92548809,-1,-1
1995,4,4,845610000,845610,84,,,,,KG,40450,159903,3.953102596,-159903,-3.953102596,-1,-1
1996,4,4,845610000,845610,84,KG,45,268,5.955555556,KG,112645,757589,6.725456079,-757321,-0.769900523,-0.999292743,-0.060712863
1997,4,4,845610000,845610,84,KG,1494,13105,8.771753681,KG,40701,388876,9.554458121,-375771,-0.78270444,-0.934797913,-0.04270956
1998,4,4,845610000,845610,84,KG,94,1483,15.77659574,KG,91466,773508,8.456781755,-772025,7.31981399,-0.996172859,0.302055047
1999,4,4,845610000,845610,84,,,,,KG,120447,881566,7.319119613,-881566,-7.319119613,-1,-1
2000,4,4,845610000,845610,84,KG,3851,21360,5.54661127,KG,214390,1883344,8.784663464,-1861984,-3.238052194,-0.977571318,-0.225943069
1994,4,4,845620000,845620,84,,,,,KG,2531,5693,2.249308574,-5693,-2.249308574,-1,-1
1995,4,4,845620000,845620,84,,,,,KG,56,2662,47.53571429,-2662,-47.53571429,-1,-1
1996,4,4,845620000,845620,84,,,,,KG,196,4572,23.32653061,-4572,-23.32653061,-1,-1
1997,4,4,845620000,845620,84,,,,,KG,2396,36925,15.41110184,-36925,-15.41110184,-1,-1
1998,4,4,845620000,845620,84,KG,120,1051,8.758333333,KG,435,7212,16.57931034,-6161,-7.820977011,-0.745612973,-0.308670258
1999,4,4,845620000,845620,84,,,,,KG,136,2106,15.48529412,-2106,-15.48529412,-1,-1
2000,4,4,845620000,845620,84,,,,,KG,2504,59280,23.67412141,-59280,-23.67412141,-1,-1
1994,4,4,845630011,845630,84,KG,1270,1037,0.816535433,,,,,1037,0.816535433,1,1
1995,4,4,845630011,845630,84,KG,240800,336926,1.399194352,,,,,336926,1.399194352,1,1
1996,4,4,845630011,845630,84,KG,635325,901817,1.419457758,,,,,901817,1.419457758,1,1
1997,4,4,845630011,845630,84,KG,602866,1038215,1.722132281,,,,,1038215,1.722132281,1,1
1998,4,4,845630011,845630,84,KG,920065,1650336,1.793716748,,,,,1650336,1.793716748,1,1
1999,4,4,845630011,845630,84,KG,1409173,2198856,1.560387546,,,,,2198856,1.560387546,1,1
2000,4,4,845630011,845630,84,KG,1829235,2831118,1.547706008,,,,,2831118,1.547706008,1,1
1995,4,4,845630019,845630,84,KG,11100,14745,1.328378378,,,,,14745,1.328378378,1,1
1996,4,4,845630019,845630,84,KG,10750,14939,1.389674419,,,,,14939,1.389674419,1,1
1997,4,4,845630019,845630,84,KG,43018,68347,1.588800037,,,,,68347,1.588800037,1,1
1998,4,4,845630019,845630,84,KG,18750,29975,1.598666667,,,,,29975,1.598666667,1,1
2000,4,4,845630019,845630,84,KG,4020,5178,1.288059701,,,,,5178,1.288059701,1,1
1995,4,4,845630090,845630,84,KG,1200,896,0.746666667,,,,,896,0.746666667,1,1
1996,4,4,845630090,845630,84,KG,1000,5400,5.4,,,,,5400,5.4,1,1
1999,4,4,845630090,845630,84,KG,3200,3007,0.9396875,,,,,3007,0.9396875,1,1
2000,4,4,845630090,845630,84,KG,76485,78025,1.020134667,,,,,78025,1.020134667,1,1
1994,4,4,845630110,845630,84,,,,,KG,153598,546142,3.555658277,-546142,-3.555658277,-1,-1
1995,4,4,845630110,845630,84,,,,,KG,215536,708409,3.286731683,-708409,-3.286731683,-1,-1
1996,4,4,845630110,845630,84,,,,,KG,318440,1091090,3.426359754,-1091090,-3.426359754,-1,-1
1997,4,4,845630110,845630,84,,,,,KG,186432,635793,3.410321189,-635793,-3.410321189,-1,-1
1998,4,4,845630110,845630,84,,,,,KG,177755,494812,2.783674158,-494812,-2.783674158,-1,-1
1999,4,4,845630110,845630,84,,,,,KG,354391,626608,1.768126166,-626608,-1.768126166,-1,-1
2000,4,4,845630110,845630,84,,,,,KG,267081,773768,2.897128586,-773768,-2.897128586,-1,-1
1994,4,4,845630190,845630,84,,,,,KG,181707,381758,2.100953733,-381758,-2.100953733,-1,-1
1995,4,4,845630190,845630,84,,,,,KG,128050,484084,3.78042952,-484084,-3.78042952,-1,-1
1996,4,4,845630190,845630,84,,,,,KG,234719,599887,2.555766683,-599887,-2.555766683,-1,-1
1997,4,4,845630190,845630,84,,,,,KG,205278,588910,2.868841279,-588910,-2.868841279,-1,-1
1998,4,4,845630190,845630,84,,,,,KG,172198,435306,2.527938768,-435306,-2.527938768,-1,-1
1999,4,4,845630190,845630,84,,,,,KG,230832,539854,2.338731198,-539854,-2.338731198,-1,-1
2000,4,4,845630190,845630,84,,,,,KG,162169,342893,2.114417675,-342893,-2.114417675,-1,-1
1994,4,4,845630900,845630,84,,,,,KG,45223,94656,2.093094222,-94656,-2.093094222,-1,-1
1995,4,4,845630900,845630,84,,,,,KG,47113,68831,1.4609768,-68831,-1.4609768,-1,-1
1996,4,4,845630900,845630,84,,,,,KG,42275,54441,1.287782377,-54441,-1.287782377,-1,-1
1997,4,4,845630900,845630,84,,,,,KG,12731,57868,4.545440264,-57868,-4.545440264,-1,-1
1998,4,4,845630900,845630,84,,,,,KG,26683,50932,1.908780872,-50932,-1.908780872,-1,-1
1999,4,4,845630900,845630,84,,,,,KG,17655,15725,0.890682526,-15725,-0.890682526,-1,-1
2000,4,4,845630900,845630,84,,,,,KG,14448,44648,3.090254707,-44648,-3.090254707,-1,-1
1996,4,4,845691000,845691,84,,,,,KG,4700,106839,22.73170213,-106839,-22.73170213,-1,-1
1997,4,4,845691000,845691,84,,,,,KG,24108,338408,14.03716609,-338408,-14.03716609,-1,-1
1998,4,4,845691000,845691,84,,,,,KG,82224,2421303,29.44764302,-2421303,-29.44764302,-1,-1
1999,4,4,845691000,845691,84,,,,,KG,21089,767819,36.4085068,-767819,-36.4085068,-1,-1
2000,4,4,845691000,845691,84,,,,,KG,66734,2504520,37.52989481,-2504520,-37.52989481,-1,-1
1996,4,4,845699000,845699,84,,,,,KG,78036,483594,6.197062894,-483594,-6.197062894,-1,-1
1997,4,4,845699000,845699,84,,,,,KG,11221,37448,3.337313965,-37448,-3.337313965,-1,-1
1998,4,4,845699000,845699,84,,,,,KG,10562,12132,1.14864609,-12132,-1.14864609,-1,-1
1999,4,4,845699000,845699,84,,,,,KG,193492,346497,1.790756207,-346497,-1.790756207,-1,-1
2000,4,4,845699000,845699,84,,,,,KG,5151,159602,30.98466317,-159602,-30.98466317,-1,-1
1995,4,4,845710010,845710,84,KG,2670,281,0.105243446,,,,,281,0.105243446,1,1
1996,4,4,845710010,845710,84,KG,31000,33960,1.095483871,,,,,33960,1.095483871,1,1
1997,4,4,845710010,845710,84,KG,72000,36339,0.504708333,,,,,36339,0.504708333,1,1
1998,4,4,845710010,845710,84,KG,184000,117622,0.63925,,,,,117622,0.63925,1,1
2000,4,4,845710010,845710,84,KG,30000,11465,0.382166667,,,,,11465,0.382166667,1,1
1995,4,4,845710090,845710,84,KG,4250,1959,0.460941176,,,,,1959,0.460941176,1,1
2000,4,4,845710090,845710,84,KG,9514,10830,1.138322472,,,,,10830,1.138322472,1,1
1994,4,4,845710100,845710,84,,,,,KG,1354580,2198595,1.623082431,-2198595,-1.623082431,-1,-1
1995,4,4,845710100,845710,84,,,,,KG,965492,1902472,1.970468942,-1902472,-1.970468942,-1,-1
1996,4,4,845710100,845710,84,,,,,KG,2013166,4423400,2.197235598,-4423400,-2.197235598,-1,-1
1997,4,4,845710100,845710,84,,,,,KG,1425622,3235892,2.269810651,-3235892,-2.269810651,-1,-1
1998,4,4,845710100,845710,84,,,,,KG,1417124,3135787,2.212782368,-3135787,-2.212782368,-1,-1
1999,4,4,845710100,845710,84,,,,,KG,1512657,2950408,1.950480512,-2950408,-1.950480512,-1,-1
2000,4,4,845710100,845710,84,,,,,KG,2020480,3217102,1.592246397,-3217102,-1.592246397,-1,-1
1994,4,4,845710200,845710,84,,,,,KG,857061,2398561,2.798588432,-2398561,-2.798588432,-1,-1
1995,4,4,845710200,845710,84,,,,,KG,1354530,3069339,2.26598082,-3069339,-2.26598082,-1,-1
1996,4,4,845710200,845710,84,,,,,KG,1950390,4391501,2.251601475,-4391501,-2.251601475,-1,-1
1997,4,4,845710200,845710,84,,,,,KG,1254669,3019922,2.406947171,-3019922,-2.406947171,-1,-1
1998,4,4,845710200,845710,84,,,,,KG,1092445,2233919,2.044880063,-2233919,-2.044880063,-1,-1
1999,4,4,845710200,845710,84,,,,,KG,1812900,4368618,2.409740195,-4368618,-2.409740195,-1,-1
2000,4,4,845710200,845710,84,,,,,KG,2758490,5105647,1.850884723,-5105647,-1.850884723,-1,-1
1994,4,4,845710900,845710,84,,,,,KG,341200,776927,2.27704279,-776927,-2.27704279,-1,-1
1995,4,4,845710900,845710,84,,,,,KG,140242,151069,1.077202265,-151069,-1.077202265,-1,-1
1996,4,4,845710900,845710,84,,,,,KG,176097,310822,1.765061301,-310822,-1.765061301,-1,-1
1997,4,4,845710900,845710,84,,,,,KG,344580,588020,1.706483255,-588020,-1.706483255,-1,-1
1998,4,4,845710900,845710,84,,,,,KG,93790,140494,1.497963536,-140494,-1.497963536,-1,-1
1999,4,4,845710900,845710,84,,,,,KG,368050,593110,1.611493004,-593110,-1.611493004,-1,-1
2000,4,4,845710900,845710,84,,,,,KG,142940,129168,0.903651882,-129168,-0.903651882,-1,-1
1994,4,4,845730100,845730,84,,,,,KG,627466,2368444,3.77461727,-2368444,-3.77461727,-1,-1
1995,4,4,845730100,845730,84,,,,,KG,27380,87180,3.184075968,-87180,-3.184075968,-1,-1
1996,4,4,845730100,845730,84,,,,,KG,339450,500524,1.474514656,-500524,-1.474514656,-1,-1
1997,4,4,845730100,845730,84,,,,,KG,2109911,4946619,2.344468084,-4946619,-2.344468084,-1,-1
1998,4,4,845730100,845730,84,,,,,KG,2379555,9528508,4.004323497,-9528508,-4.004323497,-1,-1
1999,4,4,845730100,845730,84,,,,,KG,496315,1843688,3.714753735,-1843688,-3.714753735,-1,-1
2000,4,4,845730100,845730,84,,,,,KG,67430,210258,3.118166988,-210258,-3.118166988,-1,-1
1994,4,4,845730900,845730,84,,,,,KG,62810,314474,5.006750517,-314474,-5.006750517,-1,-1
1995,4,4,845730900,845730,84,,,,,KG,29190,97893,3.35364851,-97893,-3.35364851,-1,-1
1996,4,4,845730900,845730,84,,,,,KG,52594,103382,1.965661482,-103382,-1.965661482,-1,-1
1997,4,4,845730900,845730,84,,,,,KG,731801,269961,0.368899469,-269961,-0.368899469,-1,-1
1998,4,4,845730900,845730,84,,,,,KG,130820,502005,3.837371961,-502005,-3.837371961,-1,-1
2000,4,4,845730900,845730,84,,,,,KG,15950,53767,3.370971787,-53767,-3.370971787,-1,-1
1994,4,4,845811000,845811,84,KG,3120,2407,0.771474359,KG,818279,2111160,2.58000022,-2108753,-1.808525861,-0.997722334,-0.539620939
1995,4,4,845811000,845811,84,,,,,KG,828081,2266991,2.737644023,-2266991,-2.737644023,-1,-1
1996,4,4,845811000,845811,84,KG,95400,48659,0.510052411,KG,2770329,6693826,2.416256697,-6645167,-1.906204286,-0.985566449,-0.651402233
1997,4,4,845811000,845811,84,KG,455040,251001,0.551602057,KG,1054946,2891269,2.740679618,-2640268,-2.189077561,-0.840242245,-0.66491199
1998,4,4,845811000,845811,84,KG,77230,100484,1.301100609,KG,834926,2125489,2.545721417,-2025005,-1.244620809,-0.909716785,-0.323545202
1999,4,4,845811000,845811,84,KG,13600,9054,0.665735294,KG,844695,2262012,2.677903859,-2252958,-2.012168565,-0.992026652,-0.601789988
2000,4,4,845811000,845811,84,KG,22500,14393,0.639688889,KG,1333227,3351381,2.51373622,-3336988,-1.874047332,-0.991447435,-0.594289468
1994,4,4,845921000,845921,84,,,,,KG,138891,566329,4.077506822,-566329,-4.077506822,-1,-1
1995,4,4,845921000,845921,84,,,,,KG,474193,1859684,3.92178712,-1859684,-3.92178712,-1,-1
1996,4,4,845921000,845921,84,KG,13189,18114,1.373417242,KG,505331,2257604,4.467574718,-2239490,-3.094157477,-0.984080629,-0.529731508
1997,4,4,845921000,845921,84,,,,,KG,1173677,4691553,3.997311867,-4691553,-3.997311867,-1,-1
1998,4,4,845921000,845921,84,,,,,KG,400428,1526655,3.812558063,-1526655,-3.812558063,-1,-1
1999,4,4,845921000,845921,84,,,,,KG,313559,837968,2.672441231,-837968,-2.672441231,-1,-1
2000,4,4,845921000,845921,84,,,,,KG,327561,728895,2.225219119,-728895,-2.225219119,-1,-1
1994,4,4,845931000,845931,84,,,,,KG,6370,15857,2.489324961,-15857,-2.489324961,-1,-1
1995,4,4,845931000,845931,84,,,,,KG,394705,832102,2.108161792,-832102,-2.108161792,-1,-1
1996,4,4,845931000,845931,84,,,,,KG,629445,812747,1.2912121,-812747,-1.2912121,-1,-1
1997,4,4,845931000,845931,84,,,,,KG,149590,285905,1.911257437,-285905,-1.911257437,-1,-1
1998,4,4,845931000,845931,84,,,,,KG,64820,137657,2.123680963,-137657,-2.123680963,-1,-1
1999,4,4,845931000,845931,84,,,,,KG,198950,246498,1.238994722,-246498,-1.238994722,-1,-1
2000,4,4,845931000,845931,84,,,,,KG,192960,287287,1.488842247,-287287,-1.488842247,-1,-1
1998,4,4,845940000,845940,84,KG,150,2910,19.4,,,,,2910,19.4,1,1
1994,4,4,845940100,845940,84,,,,,KG,8205,37725,4.597806216,-37725,-4.597806216,-1,-1
1995,4,4,845940100,845940,84,,,,,KG,131274,665020,5.065892713,-665020,-5.065892713,-1,-1
1996,4,4,845940100,845940,84,,,,,KG,110492,472354,4.275006335,-472354,-4.275006335,-1,-1
1997,4,4,845940100,845940,84,,,,,KG,440619,1901994,4.316640907,-1901994,-4.316640907,-1,-1
1998,4,4,845940100,845940,84,,,,,KG,146800,603413,4.110442779,-603413,-4.110442779,-1,-1
1999,4,4,845940100,845940,84,,,,,KG,89556,180098,2.011009871,-180098,-2.011009871,-1,-1
2000,4,4,845940100,845940,84,,,,,KG,79160,189788,2.397524002,-189788,-2.397524002,-1,-1
1994,4,4,845940900,845940,84,,,,,KG,80181,193084,2.40810167,-193084,-2.40810167,-1,-1
1995,4,4,845940900,845940,84,,,,,KG,185480,252518,1.361429804,-252518,-1.361429804,-1,-1
1996,4,4,845940900,845940,84,,,,,KG,216084,629202,2.91183984,-629202,-2.91183984,-1,-1
1997,4,4,845940900,845940,84,,,,,KG,323381,382539,1.182935918,-382539,-1.182935918,-1,-1
1998,4,4,845940900,845940,84,,,,,KG,50614,60184,1.189078121,-60184,-1.189078121,-1,-1
1999,4,4,845940900,845940,84,,,,,KG,26190,22767,0.86930126,-22767,-0.86930126,-1,-1
2000,4,4,845940900,845940,84,,,,,KG,66526,102307,1.537849863,-102307,-1.537849863,-1,-1
1994,4,4,845951000,845951,84,,,,,KG,22923,38137,1.663700214,-38137,-1.663700214,-1,-1
1995,4,4,845951000,845951,84,,,,,KG,33140,51148,1.543391672,-51148,-1.543391672,-1,-1
1996,4,4,845951000,845951,84,,,,,KG,31948,77893,2.438118192,-77893,-2.438118192,-1,-1
1997,4,4,845951000,845951,84,,,,,KG,20620,36355,1.763094083,-36355,-1.763094083,-1,-1
1998,4,4,845951000,845951,84,,,,,KG,5800,28606,4.932068966,-28606,-4.932068966,-1,-1
1999,4,4,845951000,845951,84,,,,,KG,36350,87232,2.399779917,-87232,-2.399779917,-1,-1
2000,4,4,845951000,845951,84,,,,,KG,127080,216971,1.70735757,-216971,-1.70735757,-1,-1
1994,4,4,845961000,845961,84,,,,,KG,62560,157162,2.512180307,-157162,-2.512180307,-1,-1
1995,4,4,845961000,845961,84,,,,,KG,341783,1263401,3.696500411,-1263401,-3.696500411,-1,-1
1996,4,4,845961000,845961,84,,,,,KG,591684,1095340,1.85122464,-1095340,-1.85122464,-1,-1
1997,4,4,845961000,845961,84,KG,17900,10434,0.582905028,KG,750581,2420494,3.224827167,-2410060,-2.641922139,-0.991415624,-0.693830869
1998,4,4,845961000,845961,84,,,,,KG,324623,1048802,3.230830841,-1048802,-3.230830841,-1,-1
1999,4,4,845961000,845961,84,,,,,KG,465869,1021070,2.191753476,-1021070,-2.191753476,-1,-1
2000,4,4,845961000,845961,84,,,,,KG,605527,1066826,1.761814089,-1066826,-1.761814089,-1,-1
1994,4,4,846011000,846011,84,KG,333,1360,4.084084084,KG,73247,309041,4.21916256,-307681,-0.135078475,-0.991237142,-0.016268152
1995,4,4,846011000,846011,84,,,,,KG,128827,549940,4.268825634,-549940,-4.268825634,-1,-1
1996,4,4,846011000,846011,84,,,,,KG,127826,896591,7.01415205,-896591,-7.01415205,-1,-1
1997,4,4,846011000,846011,84,,,,,KG,145250,590478,4.065253012,-590478,-4.065253012,-1,-1
1998,4,4,846011000,846011,84,KG,13550,14740,1.087822878,KG,70713,292241,4.132776151,-277501,-3.044953273,-0.903967998,-0.583257449
1999,4,4,846011000,846011,84,,,,,KG,29970,103577,3.456022689,-103577,-3.456022689,-1,-1
2000,4,4,846011000,846011,84,KG,1828,1034,0.565645514,KG,95948,220985,2.303174636,-219951,-1.737529122,-0.990685482,-0.605659829
1994,4,4,846021000,846021,84,,,,,KG,190249,1060798,5.575840083,-1060798,-5.575840083,-1,-1
1995,4,4,846021000,846021,84,,,,,KG,326382,1349019,4.133251834,-1349019,-4.133251834,-1,-1
1996,4,4,846021000,846021,84,KG,203744,110456,0.542131302,KG,821325,3758625,4.576294402,-3648169,-4.0341631,-0.942903237,-0.788164825
1997,4,4,846021000,846021,84,KG,159300,79805,0.500973007,KG,722134,3537160,4.898204488,-3457355,-4.397231481,-0.955871843,-0.814426176
1998,4,4,846021000,846021,84,KG,296328,144985,0.489272023,KG,148570,867360,5.838056135,-722375,-5.348784112,-0.713566027,-0.845346405
1999,4,4,846021000,846021,84,KG,104314,46943,0.450016297,KG,649392,2109023,3.247688607,-2062080,-2.79767231,-0.956452931,-0.756596966
2000,4,4,846021000,846021,84,KG,45702,14204,0.310796026,KG,392877,2228409,5.672027123,-2214205,-5.361231097,-0.987332634,-0.89610389
1995,4,4,846031000,846031,84,,,,,KG,27683,104260,3.76621031,-104260,-3.76621031,-1,-1
1996,4,4,846031000,846031,84,,,,,KG,75917,410052,5.401319862,-410052,-5.401319862,-1,-1
