year,tech,type,HS,HS6,HS2,export_unit,export_num,export_value,export_average,import_unit,import_num,import_value,import_average,diff_value,average_value,diff_ratio,average_ratio
2006,7,4,841090000,841090,84,KG,610317,425709,0.697521124,KG,1014385,589526,0.581165928,-163817,0.116355196,-0.1613587,0.090995835
2007,7,4,841090000,841090,84,KG,391404,499503,1.276182665,KG,966921,1043866,1.079577339,-544363,0.196605327,-0.352710855,0.083457282
2002,3,3,841111000,841111,84,,,,,KG,30,589,19.63333333,-589,-19.63333333,-1,-1
2005,3,3,841111000,841111,84,,,,,KG,480,3429,7.14375,-3429,-7.14375,-1,-1
2006,3,3,841111000,841111,84,,,,,KG,394,3000,7.614213198,-3000,-7.614213198,-1,-1
2005,3,3,841112000,841112,84,,,,,KG,1200,18329,15.27416667,-18329,-15.27416667,-1,-1
2003,3,3,841121000,841121,84,,,,,KG,139,265,1.90647482,-265,-1.90647482,-1,-1
2004,3,3,841181000,841181,84,,,,,KG,5568,14243,2.558010057,-14243,-2.558010057,-1,-1
2005,3,3,841181000,841181,84,,,,,KG,1225,6487,5.295510204,-6487,-5.295510204,-1,-1
2007,3,3,841181000,841181,84,,,,,KG,23498,113287,4.821133714,-113287,-4.821133714,-1,-1
2007,3,3,841181090,841181,84,KG,220,508,2.309090909,,,,,508,2.309090909,1,1
2001,3,3,841182000,841182,84,KG,74420,46566,0.625718893,,,,,46566,0.625718893,1,1
2003,3,3,841182000,841182,84,,,,,KG,62660,229890,3.66884775,-229890,-3.66884775,-1,-1
2004,3,3,841182000,841182,84,,,,,KG,395100,2629180,6.654467223,-2629180,-6.654467223,-1,-1
2005,3,3,841182000,841182,84,,,,,KG,1361905,7833674,5.751997386,-7833674,-5.751997386,-1,-1
2006,3,3,841182000,841182,84,,,,,KG,911697,7173787,7.868608759,-7173787,-7.868608759,-1,-1
2007,3,3,841182000,841182,84,,,,,KG,795890,8179482,10.27715137,-8179482,-10.27715137,-1,-1
2001,3,1,841191000,841191,84,KG,209,13376,64,KG,80,19632,245.4,-6256,-181.4,-0.189529811,-0.586296057
2002,3,1,841191000,841191,84,KG,1074,119268,111.0502793,KG,124,34400,277.4193548,84868,-166.3690755,0.552281542,-0.428267903
2003,3,1,841191000,841191,84,KG,2202,128261,58.24750227,KG,275,63307,230.2072727,64954,-171.9597705,0.33906498,-0.596141182
2004,3,1,841191000,841191,84,KG,7166,111004,15.4903712,KG,3630,86045,23.70385675,24959,-8.213485552,0.126663926,-0.209558549
2005,3,1,841191000,841191,84,KG,1734,119969,69.18627451,KG,301,26376,87.62790698,93593,-18.44163247,0.639536711,-0.117601816
2006,3,1,841191000,841191,84,KG,449,51190,114.0089087,KG,393,24794,63.08905852,26396,50.91985016,0.347388924,0.287523629
2007,3,1,841191000,841191,84,KG,2232,163577,73.28718638,KG,1955,478920,244.971867,-315343,-171.6846806,-0.490808517,-0.539449479
2001,3,1,841199000,841199,84,,,,,KG,83035,39172,0.471752875,-39172,-0.471752875,-1,-1
2002,3,1,841199000,841199,84,,,,,KG,18497,61930,3.348110504,-61930,-3.348110504,-1,-1
2003,3,1,841199000,841199,84,,,,,KG,916,16735,18.26965066,-16735,-18.26965066,-1,-1
2004,3,1,841199000,841199,84,,,,,KG,956213,8130894,8.5032247,-8130894,-8.5032247,-1,-1
2005,3,1,841199000,841199,84,,,,,KG,1701052,16725485,9.832436045,-16725485,-9.832436045,-1,-1
2006,3,1,841199000,841199,84,,,,,KG,1609386,16455058,10.22443217,-16455058,-10.22443217,-1,-1
2007,3,1,841199000,841199,84,,,,,KG,2367915,17161850,7.247663028,-17161850,-7.247663028,-1,-1
2001,3,1,841199010,841199,84,KG,14,6155,439.6428571,,,,,6155,439.6428571,1,1
2002,3,1,841199010,841199,84,KG,28,11964,427.2857143,,,,,11964,427.2857143,1,1
2003,3,1,841199010,841199,84,KG,17,7039,414.0588235,,,,,7039,414.0588235,1,1
2004,3,1,841199010,841199,84,KG,52,11656,224.1538462,,,,,11656,224.1538462,1,1
2005,3,1,841199010,841199,84,KG,8013,21938,2.737801073,,,,,21938,2.737801073,1,1
2006,3,1,841199010,841199,84,KG,107,15330,143.271028,,,,,15330,143.271028,1,1
2007,3,1,841199010,841199,84,KG,146,40569,277.869863,,,,,40569,277.869863,1,1
2001,3,1,841199090,841199,84,KG,286679,422264,1.472950582,,,,,422264,1.472950582,1,1
2002,3,1,841199090,841199,84,KG,333526,366700,1.09946451,,,,,366700,1.09946451,1,1
2003,3,1,841199090,841199,84,KG,140402,151058,1.075896355,,,,,151058,1.075896355,1,1
2004,3,1,841199090,841199,84,KG,6323,13108,2.073066582,,,,,13108,2.073066582,1,1
2005,3,1,841199090,841199,84,KG,113378,74075,0.653345446,,,,,74075,0.653345446,1,1
2006,3,1,841199090,841199,84,KG,596175,1231067,2.064942341,,,,,1231067,2.064942341,1,1
2007,3,1,841199090,841199,84,KG,1232290,1400810,1.136753524,,,,,1400810,1.136753524,1,1
2005,3,3,841210000,841210,84,,,,,KG,12,1930,160.8333333,-1930,-160.8333333,-1,-1
2006,3,3,841210000,841210,84,,,,,KG,120,233,1.941666667,-233,-1.941666667,-1,-1
2007,3,3,841210000,841210,84,,,,,KG,6360,6523,1.025628931,-6523,-1.025628931,-1,-1
2001,3,3,841229000,841229,84,KG,6746,9903,1.467981026,KG,289248,470209,1.625625761,-460306,-0.157644735,-0.958747126,-0.050958233
2002,3,3,841229000,841229,84,KG,2096,9793,4.672232824,KG,528157,768361,1.454796585,-758568,3.217436239,-0.974830175,0.525121723
2003,3,3,841229000,841229,84,KG,2425,7919,3.26556701,KG,1403007,1821911,1.298575845,-1813992,1.966991166,-0.991344551,0.43096617
2004,3,3,841229000,841229,84,KG,35548,83990,2.362720828,KG,1472915,1967425,1.335735599,-1883435,1.026985229,-0.918115057,0.277679418
2005,3,3,841229000,841229,84,KG,18630,136772,7.341492217,KG,1920932,2797740,1.456449265,-2660968,5.885042952,-0.90678382,0.668911354
2006,3,3,841229000,841229,84,KG,46398,207571,4.473705763,KG,4246031,5212551,1.227629049,-5004980,3.246076714,-0.923407259,0.569353813
2007,3,3,841229000,841229,84,KG,85571,336436,3.93165909,KG,6285230,8096526,1.28818293,-7760090,2.64347616,-0.920209293,0.506428384
2001,4,4,841311000,841311,84,,,,,KG,6677,8506,1.273925416,-8506,-1.273925416,-1,-1
2002,4,4,841311000,841311,84,KG,450,4236,9.413333333,KG,54238,104687,1.930141229,-100451,7.483192104,-0.922220284,0.659691355
2003,4,4,841311000,841311,84,,,,,KG,2151,10638,4.945606695,-10638,-4.945606695,-1,-1
2004,4,4,841311000,841311,84,,,,,KG,18080,49467,2.736006637,-49467,-2.736006637,-1,-1
2005,4,4,841311000,841311,84,KG,649,644,0.99229584,KG,12746,47441,3.722030441,-46797,-2.729734601,-0.9732141,-0.57902963
2006,4,4,841311000,841311,84,KG,2428,3265,1.344728171,KG,11094,44808,4.038939968,-41543,-2.694211796,-0.864164916,-0.500441656
2007,4,4,841311000,841311,84,,,,,KG,45977,102037,2.219305305,-102037,-2.219305305,-1,-1
2001,3,3,841330000,841330,84,,,,,KG,688633,2445552,3.55131398,-2445552,-3.55131398,-1,-1
2002,3,3,841330000,841330,84,,,,,KG,990932,2816534,2.842308049,-2816534,-2.842308049,-1,-1
2003,3,3,841330000,841330,84,,,,,KG,1315187,3867525,2.940665472,-3867525,-2.940665472,-1,-1
2004,3,3,841330000,841330,84,,,,,KG,1878380,5666347,3.016613784,-5666347,-3.016613784,-1,-1
2005,3,3,841330000,841330,84,,,,,KG,2153793,6564870,3.048050579,-6564870,-3.048050579,-1,-1
2006,3,3,841330000,841330,84,,,,,KG,2998813,10480286,3.494811447,-10480286,-3.494811447,-1,-1
2007,3,3,841330000,841330,84,,,,,KG,4211913,14383022,3.414843089,-14383022,-3.414843089,-1,-1
2001,3,3,841330010,841330,84,KG,22,281,12.77272727,,,,,281,12.77272727,1,1
2002,3,3,841330010,841330,84,KG,38042,25199,0.662399453,,,,,25199,0.662399453,1,1
2003,3,3,841330010,841330,84,KG,110285,75708,0.686475949,,,,,75708,0.686475949,1,1
2004,3,3,841330010,841330,84,KG,89752,102794,1.145311525,,,,,102794,1.145311525,1,1
2005,3,3,841330010,841330,84,KG,82191,78464,0.954654403,,,,,78464,0.954654403,1,1
2006,3,3,841330010,841330,84,KG,94006,113281,1.205040104,,,,,113281,1.205040104,1,1
2007,3,3,841330010,841330,84,KG,114415,135472,1.184040554,,,,,135472,1.184040554,1,1
2001,3,3,841330020,841330,84,KG,43947,53141,1.209206544,,,,,53141,1.209206544,1,1
2002,3,3,841330020,841330,84,KG,44649,41619,0.932137338,,,,,41619,0.932137338,1,1
2003,3,3,841330020,841330,84,KG,37034,56622,1.528919371,,,,,56622,1.528919371,1,1
2004,3,3,841330020,841330,84,KG,60684,58937,0.971211522,,,,,58937,0.971211522,1,1
2005,3,3,841330020,841330,84,KG,65830,85270,1.295306091,,,,,85270,1.295306091,1,1
2006,3,3,841330020,841330,84,KG,82693,154651,1.870182482,,,,,154651,1.870182482,1,1
2007,3,3,841330020,841330,84,KG,630693,867838,1.376007027,,,,,867838,1.376007027,1,1
2001,4,3,841350010,841350,84,KG,5251,6224,1.185298038,,,,,6224,1.185298038,1,1
2002,4,3,841350010,841350,84,KG,5338,5330,0.998501311,,,,,5330,0.998501311,1,1
2003,4,3,841350010,841350,84,KG,5833,11308,1.938625064,,,,,11308,1.938625064,1,1
2004,4,3,841350010,841350,84,KG,3511,9876,2.812873825,,,,,9876,2.812873825,1,1
2005,4,3,841350010,841350,84,KG,13656,35111,2.571104277,,,,,35111,2.571104277,1,1
2006,4,3,841350010,841350,84,KG,14392,45204,3.140911618,,,,,45204,3.140911618,1,1
2007,4,3,841350010,841350,84,KG,5517,38599,6.996374841,,,,,38599,6.996374841,1,1
2001,4,3,841350090,841350,84,KG,80923,112294,1.387664817,,,,,112294,1.387664817,1,1
2002,4,3,841350090,841350,84,KG,13957,16110,1.154259511,,,,,16110,1.154259511,1,1
2003,4,3,841350090,841350,84,KG,39788,48749,1.225218659,,,,,48749,1.225218659,1,1
2004,4,3,841350090,841350,84,KG,50017,49984,0.999340224,,,,,49984,0.999340224,1,1
2005,4,3,841350090,841350,84,KG,27145,34456,1.269331369,,,,,34456,1.269331369,1,1
2006,4,3,841350090,841350,84,KG,32331,124652,3.855494726,,,,,124652,3.855494726,1,1
2007,4,3,841350090,841350,84,KG,11069,57923,5.232902701,,,,,57923,5.232902701,1,1
2001,4,3,841350100,841350,84,,,,,KG,184884,435440,2.355206508,-435440,-2.355206508,-1,-1
2002,4,3,841350100,841350,84,,,,,KG,662948,1216803,1.835442599,-1216803,-1.835442599,-1,-1
2003,4,3,841350100,841350,84,,,,,KG,648315,1155553,1.782394361,-1155553,-1.782394361,-1,-1
2004,4,3,841350100,841350,84,,,,,KG,805592,1752872,2.175880595,-1752872,-2.175880595,-1,-1
2005,4,3,841350100,841350,84,,,,,KG,1033005,2152156,2.083393594,-2152156,-2.083393594,-1,-1
2006,4,3,841350100,841350,84,,,,,KG,2391597,4404927,1.841834975,-4404927,-1.841834975,-1,-1
2007,4,3,841350100,841350,84,,,,,KG,3366772,6314926,1.87566191,-6314926,-1.87566191,-1,-1
2001,4,3,841350900,841350,84,,,,,KG,339847,2479997,7.29739265,-2479997,-7.29739265,-1,-1
2002,4,3,841350900,841350,84,,,,,KG,582912,3616648,6.204449385,-3616648,-6.204449385,-1,-1
2003,4,3,841350900,841350,84,,,,,KG,528601,2976764,5.631400622,-2976764,-5.631400622,-1,-1
2004,4,3,841350900,841350,84,,,,,KG,793313,3952798,4.982646194,-3952798,-4.982646194,-1,-1
2005,4,3,841350900,841350,84,,,,,KG,501290,2797216,5.580035508,-2797216,-5.580035508,-1,-1
2006,4,3,841350900,841350,84,,,,,KG,443436,2117779,4.775839129,-2117779,-4.775839129,-1,-1
2007,4,3,841350900,841350,84,,,,,KG,693750,3244682,4.677019099,-3244682,-4.677019099,-1,-1
2002,4,3,841360011,841360,84,KG,500,2637,5.274,,,,,2637,5.274,1,1
2003,4,3,841360011,841360,84,KG,2,253,126.5,,,,,253,126.5,1,1
2007,4,3,841360011,841360,84,KG,39,615,15.76923077,,,,,615,15.76923077,1,1
2001,4,3,841360019,841360,84,KG,75834,85995,1.133990031,,,,,85995,1.133990031,1,1
2002,4,3,841360019,841360,84,KG,26995,31703,1.174402667,,,,,31703,1.174402667,1,1
2003,4,3,841360019,841360,84,KG,17396,14952,0.859507933,,,,,14952,0.859507933,1,1
2004,4,3,841360019,841360,84,KG,183697,143729,0.782424318,,,,,143729,0.782424318,1,1
2005,4,3,841360019,841360,84,KG,219543,190581,0.868080513,,,,,190581,0.868080513,1,1
2006,4,3,841360019,841360,84,KG,234643,197561,0.841964175,,,,,197561,0.841964175,1,1
2007,4,3,841360019,841360,84,KG,186832,153792,0.823156633,,,,,153792,0.823156633,1,1
2001,4,3,841360091,841360,84,KG,163849,142600,0.87031352,,,,,142600,0.87031352,1,1
2002,4,3,841360091,841360,84,KG,136807,121139,0.885473697,,,,,121139,0.885473697,1,1
2003,4,3,841360091,841360,84,KG,300387,242515,0.807341862,,,,,242515,0.807341862,1,1
2004,4,3,841360091,841360,84,KG,168887,134589,0.796917466,,,,,134589,0.796917466,1,1
2005,4,3,841360091,841360,84,KG,502465,308437,0.613847731,,,,,308437,0.613847731,1,1
2006,4,3,841360091,841360,84,KG,1024271,858853,0.838501725,,,,,858853,0.838501725,1,1
2007,4,3,841360091,841360,84,KG,1399632,1352251,0.96614753,,,,,1352251,0.96614753,1,1
2001,4,3,841360099,841360,84,KG,162612,142494,0.876282193,,,,,142494,0.876282193,1,1
2002,4,3,841360099,841360,84,KG,227141,211204,0.929836533,,,,,211204,0.929836533,1,1
2003,4,3,841360099,841360,84,KG,546560,457442,0.836947453,,,,,457442,0.836947453,1,1
2004,4,3,841360099,841360,84,KG,584856,545148,0.932106365,,,,,545148,0.932106365,1,1
2005,4,3,841360099,841360,84,KG,511427,602180,1.177450545,,,,,602180,1.177450545,1,1
2006,4,3,841360099,841360,84,KG,544208,561976,1.032649281,,,,,561976,1.032649281,1,1
2007,4,3,841360099,841360,84,KG,208075,204560,0.983107053,,,,,204560,0.983107053,1,1
2001,4,3,841360100,841360,84,,,,,KG,701989,1747156,2.48886521,-1747156,-2.48886521,-1,-1
2002,4,3,841360100,841360,84,,,,,KG,1476697,3660418,2.478787456,-3660418,-2.478787456,-1,-1
2003,4,3,841360100,841360,84,,,,,KG,2515948,5573715,2.215353815,-5573715,-2.215353815,-1,-1
2004,4,3,841360100,841360,84,,,,,KG,1690519,4813616,2.847419047,-4813616,-2.847419047,-1,-1
2005,4,3,841360100,841360,84,,,,,KG,1565095,3500703,2.23673515,-3500703,-2.23673515,-1,-1
2006,4,3,841360100,841360,84,,,,,KG,1628531,3700108,2.272052543,-3700108,-2.272052543,-1,-1
2007,4,3,841360100,841360,84,,,,,KG,2389850,5242866,2.193805469,-5242866,-2.193805469,-1,-1
2001,4,3,841360900,841360,84,,,,,KG,399622,1187809,2.972331353,-1187809,-2.972331353,-1,-1
2002,4,3,841360900,841360,84,,,,,KG,506534,1591813,3.142559038,-1591813,-3.142559038,-1,-1
2003,4,3,841360900,841360,84,,,,,KG,818924,1961893,2.39569606,-1961893,-2.39569606,-1,-1
2004,4,3,841360900,841360,84,,,,,KG,1228065,3477830,2.83195922,-3477830,-2.83195922,-1,-1
2005,4,3,841360900,841360,84,,,,,KG,876489,2303776,2.628414047,-2303776,-2.628414047,-1,-1
2006,4,3,841360900,841360,84,,,,,KG,1012341,2620660,2.588712697,-2620660,-2.588712697,-1,-1
2007,4,3,841360900,841360,84,,,,,KG,1293589,2999371,2.318642938,-2999371,-2.318642938,-1,-1
2001,4,3,841370010,841370,84,KG,1817536,1492529,0.821182634,,,,,1492529,0.821182634,1,1
2002,4,3,841370010,841370,84,KG,2611989,2278818,0.872445481,,,,,2278818,0.872445481,1,1
2003,4,3,841370010,841370,84,KG,3656666,3179408,0.869482747,,,,,3179408,0.869482747,1,1
2004,4,3,841370010,841370,84,KG,4018819,3148085,0.783335851,,,,,3148085,0.783335851,1,1
2005,4,3,841370010,841370,84,KG,3191062,2510298,0.78666538,,,,,2510298,0.78666538,1,1
2006,4,3,841370010,841370,84,KG,3366075,2842584,0.844480292,,,,,2842584,0.844480292,1,1
2007,4,3,841370010,841370,84,KG,3571643,3114869,0.872110958,,,,,3114869,0.872110958,1,1
2001,4,3,841370090,841370,84,KG,214908,116760,0.54330225,,,,,116760,0.54330225,1,1
2002,4,3,841370090,841370,84,KG,38594,30621,0.793413484,,,,,30621,0.793413484,1,1
2003,4,3,841370090,841370,84,KG,71109,57219,0.804666076,,,,,57219,0.804666076,1,1
2004,4,3,841370090,841370,84,KG,36254,46045,1.270066751,,,,,46045,1.270066751,1,1
2005,4,3,841370090,841370,84,KG,112168,118913,1.060133015,,,,,118913,1.060133015,1,1
2006,4,3,841370090,841370,84,KG,494411,466174,0.942887598,,,,,466174,0.942887598,1,1
2007,4,3,841370090,841370,84,KG,564444,567996,1.006292918,,,,,567996,1.006292918,1,1
2001,4,3,841370100,841370,84,,,,,KG,1974598,4622460,2.340962566,-4622460,-2.340962566,-1,-1
2002,4,3,841370100,841370,84,,,,,KG,2123110,4616576,2.174440326,-4616576,-2.174440326,-1,-1
2003,4,3,841370100,841370,84,,,,,KG,2548443,4270611,1.675772619,-4270611,-1.675772619,-1,-1
2004,4,3,841370100,841370,84,,,,,KG,3843070,6406367,1.666992014,-6406367,-1.666992014,-1,-1
2005,4,3,841370100,841370,84,,,,,KG,5473191,10615205,1.939491057,-10615205,-1.939491057,-1,-1
2006,4,3,841370100,841370,84,,,,,KG,5172538,10377650,2.006297489,-10377650,-2.006297489,-1,-1
2007,4,3,841370100,841370,84,,,,,KG,4908619,9000117,1.833533424,-9000117,-1.833533424,-1,-1
2001,4,3,841370200,841370,84,,,,,KG,7605,26886,3.53530572,-26886,-3.53530572,-1,-1
2002,4,3,841370200,841370,84,,,,,KG,14334,40207,2.805009069,-40207,-2.805009069,-1,-1
2003,4,3,841370200,841370,84,,,,,KG,111928,145013,1.295591809,-145013,-1.295591809,-1,-1
2004,4,3,841370200,841370,84,,,,,KG,109731,257930,2.350566385,-257930,-2.350566385,-1,-1
2005,4,3,841370200,841370,84,,,,,KG,20579,80525,3.912969532,-80525,-3.912969532,-1,-1
2006,4,3,841370200,841370,84,,,,,KG,188891,435291,2.304456009,-435291,-2.304456009,-1,-1
2007,4,3,841370200,841370,84,,,,,KG,42210,240220,5.691068467,-240220,-5.691068467,-1,-1
2001,4,3,841370900,841370,84,,,,,KG,41729,174411,4.179611301,-174411,-4.179611301,-1,-1
2002,4,3,841370900,841370,84,,,,,KG,460920,466554,1.012223379,-466554,-1.012223379,-1,-1
2003,4,3,841370900,841370,84,,,,,KG,522856,767554,1.468002662,-767554,-1.468002662,-1,-1
2004,4,3,841370900,841370,84,,,,,KG,671996,990912,1.474580206,-990912,-1.474580206,-1,-1
2005,4,3,841370900,841370,84,,,,,KG,1260429,1581774,1.25494891,-1581774,-1.25494891,-1,-1
2006,4,3,841370900,841370,84,,,,,KG,343707,479224,1.394280594,-479224,-1.394280594,-1,-1
2007,4,3,841370900,841370,84,,,,,KG,424099,601242,1.417692567,-601242,-1.417692567,-1,-1
2001,3,3,841381000,841381,84,KG,1783190,1132614,0.635161705,KG,106487,453004,4.254077963,679610,-3.618916258,0.428608908,-0.740179763
2002,3,3,841381000,841381,84,KG,555323,459057,0.826648635,KG,166641,682742,4.097082951,-223685,-3.270434316,-0.195905759,-0.664218644
2003,3,3,841381000,841381,84,KG,570233,555446,0.974068495,KG,389971,1202672,3.084003682,-647226,-2.109935188,-0.3681357,-0.519935352
2004,3,3,841381000,841381,84,KG,1624150,1467355,0.903460272,KG,285924,1086647,3.800474951,380708,-2.89701468,0.149063313,-0.615870445
2005,3,3,841381000,841381,84,KG,2226462,2050747,0.921078824,KG,199732,749666,3.753359502,1301081,-2.832280678,0.464603257,-0.605908236
2006,3,3,841381000,841381,84,KG,2140094,2354086,1.09999187,KG,334097,1198188,3.586347677,1155898,-2.486355808,0.325396633,-0.530553918
2007,3,3,841381000,841381,84,KG,1780661,1972851,1.10793183,KG,334097,1338595,4.006605866,634256,-2.898674036,0.191534454,-0.566751916
2001,7,3,841430010,841430,84,KG,96811,30129,0.311214635,,,,,30129,0.311214635,1,1
2002,7,3,841430010,841430,84,KG,216377,127402,0.588796406,,,,,127402,0.588796406,1,1
2003,7,3,841430010,841430,84,KG,800504,375373,0.46892083,,,,,375373,0.46892083,1,1
2004,7,3,841430010,841430,84,KG,795057,452704,0.569398169,,,,,452704,0.569398169,1,1
2005,7,3,841430010,841430,84,KG,4415309,3075330,0.696515238,,,,,3075330,0.696515238,1,1
2006,7,3,841430010,841430,84,KG,7775494,5421045,0.697196217,,,,,5421045,0.697196217,1,1
2007,7,3,841430010,841430,84,KG,3772596,2610367,0.691928582,,,,,2610367,0.691928582,1,1
2001,7,3,841430090,841430,84,KG,74147,41610,0.561182516,,,,,41610,0.561182516,1,1
2002,7,3,841430090,841430,84,KG,10089,9553,0.946872832,,,,,9553,0.946872832,1,1
2003,7,3,841430090,841430,84,KG,599196,185950,0.310332512,,,,,185950,0.310332512,1,1
2004,7,3,841430090,841430,84,KG,2382253,866996,0.363939514,,,,,866996,0.363939514,1,1
2005,7,3,841430090,841430,84,KG,1517283,630475,0.415528942,,,,,630475,0.415528942,1,1
2006,7,3,841430090,841430,84,KG,936134,516099,0.551308894,,,,,516099,0.551308894,1,1
2007,7,3,841430090,841430,84,KG,593751,1168156,1.967417318,,,,,1168156,1.967417318,1,1
2001,7,3,841430100,841430,84,,,,,KG,3066464,4723406,1.540342884,-4723406,-1.540342884,-1,-1
2002,7,3,841430100,841430,84,,,,,KG,4572732,7268721,1.58957949,-7268721,-1.58957949,-1,-1
2003,7,3,841430100,841430,84,,,,,KG,6200676,9877910,1.593037598,-9877910,-1.593037598,-1,-1
2004,7,3,841430100,841430,84,,,,,KG,5485460,7991166,1.456790497,-7991166,-1.456790497,-1,-1
2005,7,3,841430100,841430,84,,,,,KG,4730360,6594879,1.394160064,-6594879,-1.394160064,-1,-1
2006,7,3,841430100,841430,84,,,,,KG,4348421,7839992,1.802951462,-7839992,-1.802951462,-1,-1
2007,7,3,841430100,841430,84,,,,,KG,5203783,9619616,1.848581311,-9619616,-1.848581311,-1,-1
2001,7,3,841430900,841430,84,,,,,KG,16008535,8922238,0.557342568,-8922238,-0.557342568,-1,-1
2002,7,3,841430900,841430,84,,,,,KG,14020776,7847308,0.559691418,-7847308,-0.559691418,-1,-1
2003,7,3,841430900,841430,84,,,,,KG,13041856,8012366,0.614357803,-8012366,-0.614357803,-1,-1
2004,7,3,841430900,841430,84,,,,,KG,15334397,10569451,0.689264208,-10569451,-0.689264208,-1,-1
2005,7,3,841430900,841430,84,,,,,KG,15296935,11606054,0.758717612,-11606054,-0.758717612,-1,-1
2006,7,3,841430900,841430,84,,,,,KG,14615292,10735148,0.734514781,-10735148,-0.734514781,-1,-1
2007,7,3,841430900,841430,84,,,,,KG,15160562,12150944,0.801483744,-12150944,-0.801483744,-1,-1
2001,7,3,841459000,841459,84,,,,,KG,1104553,2667498,2.415002268,-2667498,-2.415002268,-1,-1
2002,7,3,841459000,841459,84,,,,,KG,1703355,3865473,2.269329059,-3865473,-2.269329059,-1,-1
2003,7,3,841459000,841459,84,,,,,KG,2068315,6360333,3.075127821,-6360333,-3.075127821,-1,-1
2004,7,3,841459000,841459,84,,,,,KG,3364964,8581409,2.550223123,-8581409,-2.550223123,-1,-1
2005,7,3,841459000,841459,84,,,,,KG,2783324,9382849,3.371094777,-9382849,-3.371094777,-1,-1
2006,7,3,841459000,841459,84,,,,,KG,3095162,9426103,3.045431225,-9426103,-3.045431225,-1,-1
2007,7,3,841459000,841459,84,,,,,KG,3004075,6456000,2.149080832,-6456000,-2.149080832,-1,-1
2002,7,3,841459010,841459,84,KG,324,972,3,,,,,972,3,1,1
2003,7,3,841459010,841459,84,KG,3599,9014,2.504584607,,,,,9014,2.504584607,1,1
