year,tech,type,HS,HS6,HS2,export_unit,export_num,export_value,export_average,import_unit,import_num,import_value,import_average,diff_value,average_value,diff_ratio,average_ratio
2014,1,2,853641000,853641,85,KG,1985938,13045084,6.568726718,KG,2027853,16976155,8.371491918,-3931071,-1.8027652,-0.130942997,-0.120665249
2008,1,2,853649000,853649,85,KG,323070,839597,2.598808308,KG,433484,1852050,4.272476031,-1012453,-1.673667724,-0.376146278,-0.24357422
2009,1,2,853649000,853649,85,KG,357749,832244,2.326334944,KG,193367,1115124,5.766878526,-282880,-3.440543582,-0.145262734,-0.425114646
2010,1,2,853649000,853649,85,KG,353634,972725,2.750654632,KG,383162,1879231,4.904533853,-906506,-2.153879221,-0.317854132,-0.28136201
2011,1,2,853649000,853649,85,KG,326755,1051954,3.219396796,KG,293698,2112796,7.193770472,-1060842,-3.974373676,-0.335205624,-0.381668091
2012,1,2,853649000,853649,85,KG,295222,974311,3.300265563,KG,221302,1554218,7.023063506,-579907,-3.722797943,-0.2293456,-0.360619905
2013,1,2,853649000,853649,85,KG,244894,969352,3.958251325,KG,276587,1977149,7.148380076,-1007797,-3.190128751,-0.342031786,-0.28722739
2014,1,2,853649000,853649,85,KG,313886,1433418,4.566683446,KG,246341,2973425,12.07036182,-1540007,-7.50367837,-0.349458104,-0.451022297
2008,1,2,853650011,853650,85,KG,38097,113123,2.969341418,,,,,113123,2.969341418,1,1
2009,1,2,853650011,853650,85,KG,190502,442369,2.322122602,,,,,442369,2.322122602,1,1
2010,1,2,853650011,853650,85,KG,255406,696205,2.725875665,,,,,696205,2.725875665,1,1
2011,1,2,853650011,853650,85,KG,330255,894154,2.707465443,,,,,894154,2.707465443,1,1
2012,1,2,853650011,853650,85,KG,318207,1379796,4.336158538,,,,,1379796,4.336158538,1,1
2013,1,2,853650011,853650,85,KG,499172,2140611,4.288323464,,,,,2140611,4.288323464,1,1
2014,1,2,853650011,853650,85,KG,521436,2165788,4.153506854,,,,,2165788,4.153506854,1,1
2008,1,2,853650019,853650,85,KG,238327,1606491,6.740700802,,,,,1606491,6.740700802,1,1
2009,1,2,853650019,853650,85,KG,102249,481299,4.70712672,,,,,481299,4.70712672,1,1
2010,1,2,853650019,853650,85,KG,92533,420433,4.543600661,,,,,420433,4.543600661,1,1
2011,1,2,853650019,853650,85,KG,69648,378848,5.439467034,,,,,378848,5.439467034,1,1
2012,1,2,853650019,853650,85,KG,89729,805566,8.977766385,,,,,805566,8.977766385,1,1
2013,1,2,853650019,853650,85,KG,337373,5550677,16.45264144,,,,,5550677,16.45264144,1,1
2014,1,2,853650019,853650,85,KG,478182,6887487,14.40348445,,,,,6887487,14.40348445,1,1
2008,1,2,853650090,853650,85,KG,6207313,34412249,5.543823712,,,,,34412249,5.543823712,1,1
2009,1,2,853650090,853650,85,KG,4142675,25063940,6.050182551,,,,,25063940,6.050182551,1,1
2010,1,2,853650090,853650,85,KG,5344902,33754223,6.315218315,,,,,33754223,6.315218315,1,1
2011,1,2,853650090,853650,85,KG,5733206,35753755,6.236258561,,,,,35753755,6.236258561,1,1
2012,1,2,853650090,853650,85,KG,4812501,31293857,6.502618285,,,,,31293857,6.502618285,1,1
2013,1,2,853650090,853650,85,KG,4134005,28898525,6.990442682,,,,,28898525,6.990442682,1,1
2014,1,2,853650090,853650,85,KG,4286330,34589141,8.069640228,,,,,34589141,8.069640228,1,1
2008,1,2,853650100,853650,85,,,,,KG,133583,1279619,9.579205438,-1279619,-9.579205438,-1,-1
2009,1,2,853650100,853650,85,,,,,KG,127270,1223949,9.61694822,-1223949,-9.61694822,-1,-1
2010,1,2,853650100,853650,85,,,,,KG,190482,2089173,10.96782373,-2089173,-10.96782373,-1,-1
2011,1,2,853650100,853650,85,,,,,KG,176454,1801141,10.20742516,-1801141,-10.20742516,-1,-1
2012,1,2,853650100,853650,85,,,,,KG,166516,1711260,10.27685027,-1711260,-10.27685027,-1,-1
2013,1,2,853650100,853650,85,,,,,KG,179194,2428596,13.55288682,-2428596,-13.55288682,-1,-1
2014,1,2,853650100,853650,85,,,,,KG,100350,1945660,19.38873941,-1945660,-19.38873941,-1,-1
2008,1,2,853650900,853650,85,,,,,KG,3103054,28957616,9.331972953,-28957616,-9.331972953,-1,-1
2009,1,2,853650900,853650,85,,,,,KG,2306211,22483578,9.749141774,-22483578,-9.749141774,-1,-1
2010,1,2,853650900,853650,85,,,,,KG,3441009,33783018,9.81776508,-33783018,-9.81776508,-1,-1
2011,1,2,853650900,853650,85,,,,,KG,3141241,34977328,11.13487567,-34977328,-11.13487567,-1,-1
2012,1,2,853650900,853650,85,,,,,KG,2670904,30261722,11.33014215,-30261722,-11.33014215,-1,-1
2013,1,2,853650900,853650,85,,,,,KG,2568048,32475771,12.6460919,-32475771,-12.6460919,-1,-1
2014,1,2,853650900,853650,85,,,,,KG,2655101,36199464,13.63393106,-36199464,-13.63393106,-1,-1
2008,4,1,853690000,853690,85,KG,14250882,77275887,5.422533637,,,,,77275887,5.422533637,1,1
2009,4,1,853690000,853690,85,KG,10092260,49584548,4.913126297,,,,,49584548,4.913126297,1,1
2010,4,1,853690000,853690,85,KG,14528291,64678064,4.451870079,,,,,64678064,4.451870079,1,1
2011,4,1,853690000,853690,85,KG,14174676,60480184,4.266777174,,,,,60480184,4.266777174,1,1
2012,4,1,853690000,853690,85,KG,14283467,61014043,4.271654984,,,,,61014043,4.271654984,1,1
2013,4,1,853690000,853690,85,KG,14384122,67643913,4.702679315,,,,,67643913,4.702679315,1,1
2014,4,1,853690000,853690,85,KG,13666629,67598585,4.946251559,,,,,67598585,4.946251559,1,1
2008,4,1,853690100,853690,85,,,,,KG,669629,2400807,3.585279311,-2400807,-3.585279311,-1,-1
2009,4,1,853690100,853690,85,,,,,KG,505017,1753532,3.472223707,-1753532,-3.472223707,-1,-1
2010,4,1,853690100,853690,85,,,,,KG,851357,3796443,4.459284413,-3796443,-4.459284413,-1,-1
2011,4,1,853690100,853690,85,,,,,KG,932939,4030206,4.319903016,-4030206,-4.319903016,-1,-1
2012,4,1,853690100,853690,85,,,,,KG,616422,3115968,5.054926657,-3115968,-5.054926657,-1,-1
2013,4,1,853690100,853690,85,,,,,KG,633510,3090807,4.878860634,-3090807,-4.878860634,-1,-1
2014,4,1,853690100,853690,85,,,,,KG,637401,3196953,5.01560713,-3196953,-5.01560713,-1,-1
2008,4,1,853690210,853690,85,,,,,KG,5247077,68343958,13.02514867,-68343958,-13.02514867,-1,-1
2009,4,1,853690210,853690,85,,,,,KG,4048020,54337817,13.42330744,-54337817,-13.42330744,-1,-1
2010,4,1,853690210,853690,85,,,,,KG,5610463,71935365,12.82164502,-71935365,-12.82164502,-1,-1
2011,4,1,853690210,853690,85,,,,,KG,5220775,71025182,13.6043369,-71025182,-13.6043369,-1,-1
2012,4,1,853690210,853690,85,,,,,KG,4376777,82771126,18.91143323,-82771126,-18.91143323,-1,-1
2013,4,1,853690210,853690,85,,,,,KG,4577881,84551899,18.46965856,-84551899,-18.46965856,-1,-1
2014,4,1,853690210,853690,85,,,,,KG,4833802,102270143,21.1572884,-102270143,-21.1572884,-1,-1
2008,4,1,853690290,853690,85,,,,,KG,10761524,41854381,3.889261502,-41854381,-3.889261502,-1,-1
2009,4,1,853690290,853690,85,,,,,KG,8614530,32461579,3.768235644,-32461579,-3.768235644,-1,-1
2010,4,1,853690290,853690,85,,,,,KG,11594618,42915528,3.701331773,-42915528,-3.701331773,-1,-1
2011,4,1,853690290,853690,85,,,,,KG,10620863,39267298,3.697185248,-39267298,-3.697185248,-1,-1
2012,4,1,853690290,853690,85,,,,,KG,10176286,39481412,3.879746697,-39481412,-3.879746697,-1,-1
2013,4,1,853690290,853690,85,,,,,KG,10331027,42494118,4.113252051,-42494118,-4.113252051,-1,-1
2014,4,1,853690290,853690,85,,,,,KG,10257244,40981939,3.995414265,-40981939,-3.995414265,-1,-1
2008,1,3,853710000,853710,85,KG,4875249,21880719,4.488123376,KG,10957684,64852017,5.918405477,-42971298,-1.430282101,-0.495444972,-0.137440843
2009,1,3,853710000,853710,85,KG,3803476,15288397,4.019585505,KG,7804409,56682215,7.262845271,-41393818,-3.243259766,-0.575148895,-0.287461083
2010,1,3,853710000,853710,85,KG,5183660,20667095,3.986969631,KG,14674231,102887193,7.011419747,-82220098,-3.024450115,-0.66545726,-0.274990275
2011,1,3,853710000,853710,85,KG,6005498,24174320,4.025364757,KG,15588982,97513025,6.255252909,-73338705,-2.229888151,-0.602681446,-0.216902157
2012,1,3,853710000,853710,85,KG,6546870,26230518,4.006573828,KG,9535475,68840487,7.219408262,-42609969,-3.212834434,-0.448191002,-0.286196291
2013,1,3,853710000,853710,85,KG,8396814,34839727,4.149160265,KG,10925544,74172993,6.788951928,-39333266,-2.639791663,-0.360813545,-0.241338872
2014,1,3,853710000,853710,85,KG,10027871,42754364,4.26355345,KG,12160493,87859773,7.225017357,-45105409,-2.961463907,-0.345333285,-0.257774788
2008,7,3,853720000,853720,85,KG,140040,244318,1.744630106,KG,1303413,4131058,3.169415987,-3886740,-1.424785881,-0.888321369,-0.289941497
2009,7,3,853720000,853720,85,KG,286509,651371,2.27347483,KG,737594,4812307,6.524330458,-4160936,-4.250855628,-0.761563181,-0.483172279
2010,7,3,853720000,853720,85,KG,121656,287077,2.359743868,KG,206517,2882281,13.95662827,-2595204,-11.5968844,-0.818842176,-0.710751404
2011,7,3,853720000,853720,85,KG,170413,324541,1.904438042,KG,524714,6707681,12.7834992,-6383140,-10.87906116,-0.907698875,-0.740679987
2012,7,3,853720000,853720,85,KG,76358,226788,2.970062076,KG,481422,4087482,8.490434588,-3860694,-5.520372512,-0.894866107,-0.481687022
2013,7,3,853720000,853720,85,KG,63813,236650,3.708492,KG,608054,4011939,6.597997875,-3775289,-2.889505875,-0.888598309,-0.280357902
2014,7,3,853720000,853720,85,KG,167195,529679,3.168031341,KG,363017,2945961,8.11521499,-2416282,-4.947183649,-0.695204912,-0.438453926
2008,7,1,853931000,853931,85,KG,8167688,10152077,1.242956024,KG,252482,383714,1.519767746,9768363,-0.276811722,0.927159907,-0.100195222
2009,7,1,853931000,853931,85,KG,4225783,6601615,1.562222906,KG,280545,472129,1.682899357,6129486,-0.12067645,0.866512274,-0.037187027
2010,7,1,853931000,853931,85,KG,4611814,6739127,1.461274674,KG,391398,626738,1.601280538,6112389,-0.140005864,0.829826368,-0.045715376
2011,7,1,853931000,853931,85,KG,5057891,7000665,1.384107526,KG,419755,624276,1.487238985,6376389,-0.103131458,0.836254208,-0.035917455
2012,7,1,853931000,853931,85,KG,4941974,7831358,1.584661918,KG,228541,407774,1.784248778,7423584,-0.19958686,0.901015301,-0.059243737
2013,7,1,853931000,853931,85,KG,4590683,8978954,1.955908086,KG,160368,350618,2.186333932,8628336,-0.230425846,0.924837281,-0.055628291
2014,7,1,853931000,853931,85,KG,4434180,9321482,2.102188454,KG,85383,195624,2.291135238,9125858,-0.188946783,0.958890024,-0.043007708
2008,1,2,854020000,854020,85,,,,,KG,29170,1276269,43.75279397,-1276269,-43.75279397,-1,-1
2009,1,2,854020000,854020,85,,,,,KG,35586,1337162,37.57550722,-1337162,-37.57550722,-1,-1
2010,1,2,854020000,854020,85,,,,,KG,29089,1418089,48.75000859,-1418089,-48.75000859,-1,-1
2011,1,2,854020000,854020,85,,,,,KG,32880,1752404,53.29695864,-1752404,-53.29695864,-1,-1
2012,1,2,854020000,854020,85,,,,,KG,31423,1857781,59.1216943,-1857781,-59.1216943,-1,-1
2013,1,2,854020000,854020,85,,,,,KG,23637,1686604,71.354402,-1686604,-71.354402,-1,-1
2014,1,2,854020000,854020,85,,,,,KG,15177,1328683,87.54582592,-1328683,-87.54582592,-1,-1
2008,1,2,854020090,854020,85,KG,62357,1130882,18.13560627,,,,,1130882,18.13560627,1,1
2009,1,2,854020090,854020,85,KG,41704,901140,21.60799923,,,,,901140,21.60799923,1,1
2010,1,2,854020090,854020,85,KG,56964,1085004,19.0471877,,,,,1085004,19.0471877,1,1
2011,1,2,854020090,854020,85,KG,70652,1311764,18.56655155,,,,,1311764,18.56655155,1,1
2012,1,2,854020090,854020,85,KG,64016,1179290,18.4218008,,,,,1179290,18.4218008,1,1
2013,1,2,854020090,854020,85,KG,44729,986609,22.05747949,,,,,986609,22.05747949,1,1
2014,1,2,854020090,854020,85,KG,67650,1476154,21.82045824,,,,,1476154,21.82045824,1,1
2008,1,2,854040000,854040,85,NO,1008,5279,,NO,18,1873,,3406,,0.476230425,
2009,1,2,854040000,854040,85,,,,,NO,1,210,,-210,,-1,
2012,1,2,854040000,854040,85,NO,11815,2079,,NO,16002,2620,,-541,,-0.115130879,
2014,1,2,854040000,854040,85,NO,2483,1804,,NO,2483,1901,,-97,,-0.026180837,
2008,1,2,854071000,854071,85,NO,477892,373974,,,,,,373974,,1,
2009,1,2,854071000,854071,85,NO,372569,283774,,,,,,283774,,1,
2010,1,2,854071000,854071,85,NO,415179,326732,,,,,,326732,,1,
2011,1,2,854071000,854071,85,NO,387438,302082,,,,,,302082,,1,
2012,1,2,854071000,854071,85,NO,463785,381353,,,,,,381353,,1,
2013,1,2,854071000,854071,85,NO,341646,292881,,,,,,292881,,1,
2014,1,2,854071000,854071,85,NO,289832,265121,,,,,,265121,,1,
2008,1,2,854071100,854071,85,,,,,NO,2,2592,,-2592,,-1,
2009,1,2,854071100,854071,85,,,,,NO,43,2779,,-2779,,-1,
2010,1,2,854071100,854071,85,,,,,NO,65,1159,,-1159,,-1,
2011,1,2,854071100,854071,85,,,,,NO,142,9449,,-9449,,-1,
2012,1,2,854071100,854071,85,,,,,NO,204,929,,-929,,-1,
2013,1,2,854071100,854071,85,,,,,NO,8,224,,-224,,-1,
2008,1,2,854071900,854071,85,,,,,NO,4161,58846,,-58846,,-1,
2009,1,2,854071900,854071,85,,,,,NO,12169,95419,,-95419,,-1,
2010,1,2,854071900,854071,85,,,,,NO,11473,146501,,-146501,,-1,
2011,1,2,854071900,854071,85,,,,,NO,13013,170623,,-170623,,-1,
2012,1,2,854071900,854071,85,,,,,NO,10086,146875,,-146875,,-1,
2013,1,2,854071900,854071,85,,,,,NO,11550,168282,,-168282,,-1,
2014,1,2,854071900,854071,85,,,,,NO,12611,205816,,-205816,,-1,
2008,1,2,854072000,854072,85,,,,,NO,3,41889,,-41889,,-1,
2009,1,2,854072000,854072,85,,,,,NO,4,60012,,-60012,,-1,
2010,1,2,854072000,854072,85,,,,,NO,5,62008,,-62008,,-1,
2011,1,2,854072000,854072,85,,,,,NO,7,101847,,-101847,,-1,
2008,1,2,854079000,854079,85,,,,,NO,19,8051,,-8051,,-1,
2010,1,2,854079000,854079,85,NO,6,410,,,,,,410,,1,
2011,1,2,854079000,854079,85,,,,,NO,1,228,,-228,,-1,
2012,1,2,854079000,854079,85,,,,,NO,42,18306,,-18306,,-1,
2013,1,2,854079000,854079,85,NO,2,210,,NO,53,246325,,-246115,,-0.998296388,
2014,1,2,854079000,854079,85,,,,,NO,5,64812,,-64812,,-1,
2008,1,2,854081000,854081,85,KG,1215,12227,10.06337449,KG,858,12986,15.13519814,-759,-5.07182365,-0.030103518,-0.201274244
2009,1,2,854081000,854081,85,KG,822,10626,12.9270073,KG,2186,28552,13.06129918,-17926,-0.134291877,-0.457552708,-0.005167396
2010,1,2,854081000,854081,85,KG,2263,18258,8.068051259,KG,9176,126848,13.8238884,-108590,-5.755837145,-0.748349482,-0.262920382
2011,1,2,854081000,854081,85,KG,1305,27327,20.94022989,KG,11008,152255,13.83130451,-124928,7.108925379,-0.695659921,0.204446698
2012,1,2,854081000,854081,85,KG,1393,22810,16.3747308,KG,8680,102429,11.80057604,-79619,4.57415476,-0.635736472,0.162346227
2013,1,2,854081000,854081,85,KG,1283,43151,33.63289166,KG,7580,110826,14.62084433,-67675,19.01204733,-0.439513694,0.394001562
2014,1,2,854081000,854081,85,KG,1394,78970,56.64992826,KG,10821,182447,16.86045652,-103477,39.78947174,-0.395831182,0.54127688
2008,1,2,854089000,854089,85,KG,40799,328325,8.047378612,,,,,328325,8.047378612,1,1
2009,1,2,854089000,854089,85,KG,3620,30098,8.314364641,,,,,30098,8.314364641,1,1
2010,1,2,854089000,854089,85,KG,4161,35874,8.62148522,,,,,35874,8.62148522,1,1
2011,1,2,854089000,854089,85,KG,24566,118709,4.832247822,,,,,118709,4.832247822,1,1
2012,1,2,854089000,854089,85,KG,14023,69440,4.951864794,,,,,69440,4.951864794,1,1
2013,1,2,854089000,854089,85,KG,1502,88599,58.9873502,,,,,88599,58.9873502,1,1
2014,1,2,854089000,854089,85,KG,787,51004,64.80813215,,,,,51004,64.80813215,1,1
2008,1,2,854089100,854089,85,,,,,KG,54453,1490111,27.36508549,-1490111,-27.36508549,-1,-1
2009,1,2,854089100,854089,85,,,,,KG,24815,469773,18.93100947,-469773,-18.93100947,-1,-1
2010,1,2,854089100,854089,85,,,,,KG,22346,679999,30.43045735,-679999,-30.43045735,-1,-1
2011,1,2,854089100,854089,85,,,,,KG,13808,344562,24.9537949,-344562,-24.9537949,-1,-1
2012,1,2,854089100,854089,85,,,,,KG,9534,252470,26.48101531,-252470,-26.48101531,-1,-1
2013,1,2,854089100,854089,85,,,,,KG,5092,230548,45.27651218,-230548,-45.27651218,-1,-1
2014,1,2,854089100,854089,85,,,,,KG,3396,170287,50.143404,-170287,-50.143404,-1,-1
2008,1,2,854089900,854089,85,,,,,KG,51210,44858,0.875961726,-44858,-0.875961726,-1,-1
2009,1,2,854089900,854089,85,,,,,KG,398,11507,28.9120603,-11507,-28.9120603,-1,-1
2010,1,2,854089900,854089,85,,,,,KG,1117,20771,18.59534467,-20771,-18.59534467,-1,-1
2011,1,2,854089900,854089,85,,,,,KG,890,16373,18.39662921,-16373,-18.39662921,-1,-1
2012,1,2,854089900,854089,85,,,,,KG,754,23420,31.06100796,-23420,-31.06100796,-1,-1
2013,1,2,854089900,854089,85,,,,,KG,2829,67568,23.88405797,-67568,-23.88405797,-1,-1
2014,1,2,854089900,854089,85,,,,,KG,4357,251591,57.74408997,-251591,-57.74408997,-1,-1
2008,1,1,854091000,854091,85,KG,17992,1070955,59.52395509,KG,245488,1207131,4.917270905,-136176,54.60668419,-0.059776497,0.847387419
2009,1,1,854091000,854091,85,KG,9804,343914,35.07894737,KG,51262,309654,6.04061488,34260,29.03833249,0.052419947,0.706192647
2010,1,1,854091000,854091,85,KG,16108,262304,16.28408244,KG,52543,163456,3.110899644,98848,13.1731828,0.232168358,0.679205721
2011,1,1,854091000,854091,85,KG,8781,27243,3.102494021,KG,36379,102117,2.807031529,-74874,0.295462492,-0.57880334,0.049997667
2012,1,1,854091000,854091,85,KG,2303,10921,4.742075554,KG,3292,45207,13.73238153,-34286,-8.990305977,-0.610853763,-0.48663438
2013,1,1,854091000,854091,85,KG,3009,6732,2.237288136,KG,1488,29031,19.51008065,-22299,-17.27279251,-0.623521517,-0.794247464
2014,1,1,854091000,854091,85,KG,1350,9014,6.677037037,KG,1269,60149,47.39873916,-51135,-40.72170213,-0.739340399,-0.753048869
2008,1,2,854110010,854110,85,NO,13815940991,3198203,,,,,,3198203,,1,
2009,1,2,854110010,854110,85,NO,10389855494,2259794,,,,,,2259794,,1,
2010,1,2,854110010,854110,85,NO,18074856131,4638668,,,,,,4638668,,1,
2011,1,2,854110010,854110,85,NO,20563312163,4865511,,,,,,4865511,,1,
2012,1,2,854110010,854110,85,NO,12560989266,4083805,,,,,,4083805,,1,
2013,1,2,854110010,854110,85,NO,15323296592,5041113,,,,,,5041113,,1,
2014,1,2,854110010,854110,85,NO,15778518702,6137790,,,,,,6137790,,1,
2008,1,2,854110090,854110,85,NO,1411657779,3558579,,,,,,3558579,,1,
2009,1,2,854110090,854110,85,NO,1383043990,2494479,,,,,,2494479,,1,
2010,1,2,854110090,854110,85,NO,1397039589,2794062,,,,,,2794062,,1,
2011,1,2,854110090,854110,85,NO,936974401,2029103,,,,,,2029103,,1,
2012,1,2,854110090,854110,85,NO,1211357226,2271181,,,,,,2271181,,1,
2013,1,2,854110090,854110,85,NO,1753635736,4068289,,,,,,4068289,,1,
2014,1,2,854110090,854110,85,NO,2106116931,4914938,,,,,,4914938,,1,
2008,1,2,854110100,854110,85,,,,,TH,15244138,5673705,,-5673705,,-1,
2009,1,2,854110100,854110,85,,,,,TH,10232637,4352731,,-4352731,,-1,
2010,1,2,854110100,854110,85,,,,,TH,13758674,5955174,,-5955174,,-1,
2011,1,2,854110100,854110,85,,,,,TH,10109121,6078507,,-6078507,,-1,
2012,1,2,854110100,854110,85,,,,,TH,17628738,4913419,,-4913419,,-1,
2013,1,2,854110100,854110,85,,,,,TH,20683122,6225715,,-6225715,,-1,
2014,1,2,854110100,854110,85,,,,,TH,24221629,7370529,,-7370529,,-1,
2008,1,2,854110910,854110,85,,,,,NO,1116184211,4699244,,-4699244,,-1,
2009,1,2,854110910,854110,85,,,,,NO,810602768,3301998,,-3301998,,-1,
2010,1,2,854110910,854110,85,,,,,NO,1110705558,3895188,,-3895188,,-1,
2011,1,2,854110910,854110,85,,,,,NO,1160359438,3353505,,-3353505,,-1,
2012,1,2,854110910,854110,85,,,,,NO,538526724,2737750,,-2737750,,-1,
2013,1,2,854110910,854110,85,,,,,NO,428175474,2811519,,-2811519,,-1,
2014,1,2,854110910,854110,85,,,,,NO,376923372,2308867,,-2308867,,-1,
2008,1,2,854110920,854110,85,,,,,NO,1210523755,5974158,,-5974158,,-1,
2009,1,2,854110920,854110,85,,,,,NO,875692927,4091622,,-4091622,,-1,
2010,1,2,854110920,854110,85,,,,,NO,1220056308,6089207,,-6089207,,-1,
2011,1,2,854110920,854110,85,,,,,NO,935970321,5031290,,-5031290,,-1,
2012,1,2,854110920,854110,85,,,,,NO,745054330,4146027,,-4146027,,-1,
2013,1,2,854110920,854110,85,,,,,NO,685848693,4401614,,-4401614,,-1,
2014,1,2,854110920,854110,85,,,,,NO,701530646,5080378,,-5080378,,-1,
2008,1,2,854121010,854121,85,NO,839600496,1867847,,,,,,1867847,,1,
2009,1,2,854121010,854121,85,NO,943673985,2287550,,,,,,2287550,,1,
2010,1,2,854121010,854121,85,NO,1001484981,3020078,,,,,,3020078,,1,
2011,1,2,854121010,854121,85,NO,1326983761,3914357,,,,,,3914357,,1,
2012,1,2,854121010,854121,85,NO,1306775829,3361969,,,,,,3361969,,1,
2013,1,2,854121010,854121,85,NO,1015801133,2838712,,,,,,2838712,,1,
2014,1,2,854121010,854121,85,NO,1125774959,3248217,,,,,,3248217,,1,
2008,1,2,854121090,854121,85,NO,74308849,258228,,,,,,258228,,1,
2009,1,2,854121090,854121,85,NO,266854957,277453,,,,,,277453,,1,
2010,1,2,854121090,854121,85,NO,358595288,378714,,,,,,378714,,1,
2011,1,2,854121090,854121,85,NO,190863803,276815,,,,,,276815,,1,
2012,1,2,854121090,854121,85,NO,101242501,319379,,,,,,319379,,1,
2013,1,2,854121090,854121,85,NO,115983425,466003,,,,,,466003,,1,
2014,1,2,854121090,854121,85,NO,179890541,457319,,,,,,457319,,1,
2008,1,2,854121100,854121,85,,,,,TH,10092796,11957515,,-11957515,,-1,
2009,1,2,854121100,854121,85,,,,,TH,6470461,7845939,,-7845939,,-1,
2010,1,2,854121100,854121,85,,,,,TH,9417701,13892282,,-13892282,,-1,
2011,1,2,854121100,854121,85,,,,,TH,11012613,14746147,,-14746147,,-1,
2012,1,2,854121100,854121,85,,,,,TH,12164052,14986480,,-14986480,,-1,
2013,1,2,854121100,854121,85,,,,,TH,9059440,8566625,,-8566625,,-1,
2014,1,2,854121100,854121,85,,,,,TH,9264594,7684651,,-7684651,,-1,
2008,1,2,854121910,854121,85,,,,,NO,1753919108,8076412,,-8076412,,-1,
2009,1,2,854121910,854121,85,,,,,NO,1263031314,4537150,,-4537150,,-1,
2010,1,2,854121910,854121,85,,,,,NO,1366602816,5199122,,-5199122,,-1,
2011,1,2,854121910,854121,85,,,,,NO,1153788529,4539146,,-4539146,,-1,
2012,1,2,854121910,854121,85,,,,,NO,1118059272,3772549,,-3772549,,-1,
2013,1,2,854121910,854121,85,,,,,NO,614874132,2457631,,-2457631,,-1,
2014,1,2,854121910,854121,85,,,,,NO,535668496,2544745,,-2544745,,-1,
2008,1,2,854121990,854121,85,,,,,NO,193372981,1282578,,-1282578,,-1,
2009,1,2,854121990,854121,85,,,,,NO,55570773,468767,,-468767,,-1,
2010,1,2,854121990,854121,85,,,,,NO,69744687,515483,,-515483,,-1,
2011,1,2,854121990,854121,85,,,,,NO,149079647,862488,,-862488,,-1,
2012,1,2,854121990,854121,85,,,,,NO,117844942,701064,,-701064,,-1,
2013,1,2,854121990,854121,85,,,,,NO,181665514,1166072,,-1166072,,-1,
2014,1,2,854121990,854121,85,,,,,NO,165027034,964415,,-964415,,-1,
2008,1,2,854129010,854129,85,NO,88093994,2354067,,,,,,2354067,,1,
2009,1,2,854129010,854129,85,NO,86232227,1488238,,,,,,1488238,,1,
2010,1,2,854129010,854129,85,NO,264216885,5629000,,,,,,5629000,,1,
2011,1,2,854129010,854129,85,NO,75306741,1822078,,,,,,1822078,,1,
2012,1,2,854129010,854129,85,NO,98490485,2128657,,,,,,2128657,,1,
2013,1,2,854129010,854129,85,NO,92872777,2908205,,,,,,2908205,,1,
2014,1,2,854129010,854129,85,NO,147929127,4470369,,,,,,4470369,,1,
2008,1,2,854129090,854129,85,NO,143124518,2010574,,,,,,2010574,,1,
2009,1,2,854129090,854129,85,NO,55344049,988543,,,,,,988543,,1,
2010,1,2,854129090,854129,85,NO,105354800,2105314,,,,,,2105314,,1,
2011,1,2,854129090,854129,85,NO,132352870,2460340,,,,,,2460340,,1,
2012,1,2,854129090,854129,85,NO,174117611,3480636,,,,,,3480636,,1,
2013,1,2,854129090,854129,85,NO,172558303,3796053,,,,,,3796053,,1,
2014,1,2,854129090,854129,85,NO,225539421,3809879,,,,,,3809879,,1,
2008,1,2,854129100,854129,85,,,,,TH,746126,3618780,,-3618780,,-1,
2009,1,2,854129100,854129,85,,,,,TH,677940,4899100,,-4899100,,-1,
2010,1,2,854129100,854129,85,,,,,TH,953303,5354901,,-5354901,,-1,
2011,1,2,854129100,854129,85,,,,,TH,1130673,7304305,,-7304305,,-1,
2012,1,2,854129100,854129,85,,,,,TH,1255923,10849470,,-10849470,,-1,
2013,1,2,854129100,854129,85,,,,,TH,1509650,12106934,,-12106934,,-1,
2014,1,2,854129100,854129,85,,,,,TH,1687105,10577483,,-10577483,,-1,
2008,1,2,854129910,854129,85,,,,,NO,484075337,10865656,,-10865656,,-1,
2009,1,2,854129910,854129,85,,,,,NO,418185865,8477959,,-8477959,,-1,
2010,1,2,854129910,854129,85,,,,,NO,607353103,12502086,,-12502086,,-1,
2011,1,2,854129910,854129,85,,,,,NO,480755011,10601319,,-10601319,,-1,
2012,1,2,854129910,854129,85,,,,,NO,324932617,8279642,,-8279642,,-1,
2013,1,2,854129910,854129,85,,,,,NO,280387388,10082059,,-10082059,,-1,
2014,1,2,854129910,854129,85,,,,,NO,263499917,15855430,,-15855430,,-1,
2008,1,2,854129990,854129,85,,,,,NO,72200693,2985875,,-2985875,,-1,
2009,1,2,854129990,854129,85,,,,,NO,124336020,2017448,,-2017448,,-1,
2010,1,2,854129990,854129,85,,,,,NO,146971916,5464401,,-5464401,,-1,
2011,1,2,854129990,854129,85,,,,,NO,69425825,6779448,,-6779448,,-1,
2012,1,2,854129990,854129,85,,,,,NO,43403924,1634989,,-1634989,,-1,
2013,1,2,854129990,854129,85,,,,,NO,69883868,3361192,,-3361192,,-1,
2014,1,2,854129990,854129,85,,,,,NO,63772872,3275036,,-3275036,,-1,
2008,1,2,854130000,854130,85,NO,167752175,2760351,,,,,,2760351,,1,
2009,1,2,854130000,854130,85,NO,173322097,2458568,,,,,,2458568,,1,
