"","year","tech","type","HS","HS6","HS2","export_unit","export_num","export_value","export_average","import_unit","import_num","import_value","import_average","diff_value","average_value","diff_ratio","average_ratio"
"3709",2004,4,2,902690000,902690,90,2,606455,1556976,2.567339704,3,905618,7309575,8.071366735,-5752599,-5.504027032,-0.648797825,-0.517358672
"3710",2005,4,2,902690000,902690,90,2,990091,2178104,2.199902837,3,790812,6474944,8.187715917,-4296840,-5.98781308,-0.496569532,-0.576437509
"3711",2006,4,2,902690000,902690,90,2,1055427,2958835,2.803448273,3,748442,6299882,8.417328263,-3341047,-5.613879991,-0.360854209,-0.500311184
"3712",2007,4,2,902690000,902690,90,2,1590116,5136342,3.230168114,3,947512,8219273,8.674584596,-3082931,-5.444416483,-0.230834072,-0.457331338
"3713",2001,8,4,902710000,902710,90,2,26,501,19.26923077,3,27376,410338,14.98896844,-409837,4.28026233,-0.997561088,0.124941253
"3714",2002,8,4,902710000,902710,90,2,38,705,18.55263158,3,32725,617745,18.87685256,-617040,-0.32422098,-0.997720107,-0.008662181
"3715",2003,8,4,902710000,902710,90,2,6658,50904,7.645539201,3,70603,1190360,16.8599068,-1139456,-9.214367602,-0.917980381,-0.376013054
"3716",2003,8,4,902710000,902710,90,2,483,13993,28.97101449,1,NA,NA,NA,13993,28.97101449,1,1
"3717",2004,8,4,902710000,902710,90,2,839,12479,14.87365912,3,167459,2721156,16.249685,-2708677,-1.37602588,-0.990870032,-0.044212019
"3718",2005,8,4,902710000,902710,90,2,156,9372,60.07692308,3,107169,2369077,22.10599147,-2359705,37.97093161,-0.992119234,0.462029508
"3719",2006,8,4,902710000,902710,90,2,483,13993,28.97101449,3,154641,2938232,19.00034273,-2924239,9.970671763,-0.99052037,0.207846355
"3720",2007,8,4,902710000,902710,90,2,964,81812,84.86721992,3,172411,3360771,19.49278758,-3278959,65.37443233,-0.952470572,0.626431848
"3721",2001,4,4,902720000,902720,90,2,891,10488,11.77104377,3,49785,917522,18.42968766,-907034,-6.658643886,-0.977396795,-0.220479557
"3722",2002,4,4,902720000,902720,90,2,1816,18306,10.08039648,3,56629,1081431,19.09677021,-1063125,-9.01637373,-0.966708404,-0.309021566
"3723",2003,4,4,902720000,902720,90,2,5985,147531,24.65012531,3,39882,865005,21.68910787,-717474,2.961017445,-0.708591102,0.063898715
"3724",2003,4,4,902720000,902720,90,2,66571,969117,14.55764522,1,NA,NA,NA,969117,14.55764522,1,1
"3725",2004,4,4,902720000,902720,90,2,30156,594205,19.70437061,3,26283,564752,21.48734924,29453,-1.782978631,0.025413367,-0.04328488
"3726",2005,4,4,902720000,902720,90,2,58856,781480,13.27783064,3,25667,551120,21.47192894,230360,-8.194098298,0.172865076,-0.235803021
"3727",2006,4,4,902720000,902720,90,2,66571,969117,14.55764522,3,19524,429491,21.9981049,539626,-7.440459676,0.385830769,-0.203537327
"3728",2007,4,4,902720000,902720,90,2,74064,1120763,15.1323585,3,28744,501748,17.45574729,619015,-2.323388786,0.381516674,-0.071295607
"3729",2003,4,4,902730000,902730,90,2,72136,1423033,19.72708495,1,NA,NA,NA,1423033,19.72708495,1,1
"3730",2005,4,4,902730000,902730,90,1,NA,NA,NA,3,25908,712532,27.50239308,-712532,-27.50239308,-1,-1
"3731",2006,4,4,902730000,902730,90,2,72136,1423033,19.72708495,3,24615,877405,35.64513508,545628,-15.91805013,0.237184397,-0.287473576
"3732",2007,4,4,902730000,902730,90,2,72644,1108193,15.25512086,3,24683,754289,30.55904874,353904,-15.30392787,0.190017407,-0.33404355
"3733",2001,4,4,902730010,902730,90,2,1053,13404,12.72934473,1,NA,NA,NA,13404,12.72934473,1,1
"3734",2002,4,4,902730010,902730,90,2,6658,63103,9.477771102,1,NA,NA,NA,63103,9.477771102,1,1
"3735",2003,4,4,902730010,902730,90,2,40203,383197,9.531552372,1,NA,NA,NA,383197,9.531552372,1,1
"3736",2004,4,4,902730010,902730,90,2,31292,296740,9.482934935,1,NA,NA,NA,296740,9.482934935,1,1
"3737",2005,4,4,902730010,902730,90,2,54413,1799347,33.06832926,1,NA,NA,NA,1799347,33.06832926,1,1
"3738",2001,4,4,902730090,902730,90,2,820,3869,4.718292683,1,NA,NA,NA,3869,4.718292683,1,1
"3739",2002,4,4,902730090,902730,90,2,403,2533,6.285359801,1,NA,NA,NA,2533,6.285359801,1,1
"3740",2005,4,4,902730090,902730,90,2,108,2000,18.51851852,1,NA,NA,NA,2000,18.51851852,1,1
"3741",2001,4,4,902730100,902730,90,1,NA,NA,NA,3,47968,728784,15.19312875,-728784,-15.19312875,-1,-1
"3742",2002,4,4,902730100,902730,90,1,NA,NA,NA,3,54696,876354,16.02226854,-876354,-16.02226854,-1,-1
"3743",2003,4,4,902730100,902730,90,1,NA,NA,NA,3,41277,800275,19.38791579,-800275,-19.38791579,-1,-1
"3744",2004,4,4,902730100,902730,90,1,NA,NA,NA,3,34524,962588,27.88170548,-962588,-27.88170548,-1,-1
"3745",2001,4,4,902730900,902730,90,1,NA,NA,NA,3,398,16645,41.82160804,-16645,-41.82160804,-1,-1
"3746",2003,4,4,902730900,902730,90,1,NA,NA,NA,3,878,34103,38.84168565,-34103,-38.84168565,-1,-1
"3747",2004,4,4,902730900,902730,90,1,NA,NA,NA,3,47,5159,109.7659574,-5159,-109.7659574,-1,-1
"3748",2001,4,4,902750000,902750,90,2,2148,9918,4.617318436,3,115787,2417537,20.87917469,-2407619,-16.26185626,-0.991828479,-0.637807567
"3749",2002,4,4,902750000,902750,90,2,2515,20194,8.029423459,3,32760,630563,19.24795482,-610369,-11.21853136,-0.937936895,-0.411276012
"3750",2003,4,4,902750000,902750,90,2,865,10028,11.59306358,3,41190,828302,20.10929837,-818274,-8.51623479,-0.976076247,-0.268630924
"3751",2003,4,4,902750000,902750,90,2,5883,72351,12.29831719,1,NA,NA,NA,72351,12.29831719,1,1
"3752",2004,4,4,902750000,902750,90,2,3225,15134,4.692713178,3,20095,588503,29.2860413,-573369,-24.59332813,-0.949857282,-0.723785451
"3753",2005,4,4,902750000,902750,90,2,8003,60697,7.584280895,3,26159,693185,26.49891051,-632488,-18.91462961,-0.8389748,-0.554954769
"3754",2006,4,4,902750000,902750,90,2,5883,72351,12.29831719,3,20277,742719,36.62864329,-670368,-24.33032611,-0.822466782,-0.497278512
"3755",2007,4,4,902750000,902750,90,2,13918,123488,8.872539158,3,34109,868847,25.47266117,-745359,-16.60012202,-0.751116306,-0.48333164
"3756",2001,4,4,902780011,902780,90,2,4851,76031,15.67326324,1,NA,NA,NA,76031,15.67326324,1,1
"3757",2002,4,4,902780011,902780,90,2,15275,146701,9.603993453,1,NA,NA,NA,146701,9.603993453,1,1
"3758",2003,4,4,902780011,902780,90,2,20089,242493,12.07093434,1,NA,NA,NA,242493,12.07093434,1,1
"3759",2003,4,4,902780011,902780,90,2,58056,727770,12.53565523,1,NA,NA,NA,727770,12.53565523,1,1
"3760",2004,4,4,902780011,902780,90,2,51842,547927,10.56917171,1,NA,NA,NA,547927,10.56917171,1,1
"3761",2005,4,4,902780011,902780,90,2,57890,611419,10.56173778,1,NA,NA,NA,611419,10.56173778,1,1
"3762",2006,4,4,902780011,902780,90,2,58056,727770,12.53565523,1,NA,NA,NA,727770,12.53565523,1,1
"3763",2007,4,4,902780011,902780,90,2,75393,817552,10.84387145,1,NA,NA,NA,817552,10.84387145,1,1
"3764",2001,4,4,902780019,902780,90,2,27271,167893,6.156466576,1,NA,NA,NA,167893,6.156466576,1,1
"3765",2002,4,4,902780019,902780,90,2,4034,45771,11.3463064,1,NA,NA,NA,45771,11.3463064,1,1
"3766",2003,4,4,902780019,902780,90,2,6797,133862,19.69427689,1,NA,NA,NA,133862,19.69427689,1,1
"3767",2003,4,4,902780019,902780,90,2,27037,553091,20.45681843,1,NA,NA,NA,553091,20.45681843,1,1
"3768",2004,4,4,902780019,902780,90,2,30345,429781,14.16315703,1,NA,NA,NA,429781,14.16315703,1,1
"3769",2005,4,4,902780019,902780,90,2,32723,421722,12.88763255,1,NA,NA,NA,421722,12.88763255,1,1
"3770",2006,4,4,902780019,902780,90,2,27037,553091,20.45681843,1,NA,NA,NA,553091,20.45681843,1,1
"3771",2007,4,4,902780019,902780,90,2,34396,516102,15.00470985,1,NA,NA,NA,516102,15.00470985,1,1
"3772",2001,4,4,902780090,902780,90,2,416,2885,6.935096154,1,NA,NA,NA,2885,6.935096154,1,1
"3773",2002,4,4,902780090,902780,90,2,55,796,14.47272727,1,NA,NA,NA,796,14.47272727,1,1
"3774",2003,4,4,902780090,902780,90,2,2033,8739,4.298573537,1,NA,NA,NA,8739,4.298573537,1,1
"3775",2003,4,4,902780090,902780,90,2,1678,19276,11.4874851,1,NA,NA,NA,19276,11.4874851,1,1
"3776",2004,4,4,902780090,902780,90,2,2128,19210,9.027255639,1,NA,NA,NA,19210,9.027255639,1,1
"3777",2005,4,4,902780090,902780,90,2,4190,46840,11.17899761,1,NA,NA,NA,46840,11.17899761,1,1
"3778",2006,4,4,902780090,902780,90,2,1678,19276,11.4874851,1,NA,NA,NA,19276,11.4874851,1,1
"3779",2007,4,4,902780090,902780,90,2,856,9728,11.36448598,1,NA,NA,NA,9728,11.36448598,1,1
"3780",2001,4,4,902780110,902780,90,1,NA,NA,NA,3,107523,2683979,24.96190582,-2683979,-24.96190582,-1,-1
"3781",2002,4,4,902780110,902780,90,1,NA,NA,NA,3,242103,5043194,20.83077864,-5043194,-20.83077864,-1,-1
"3782",2003,4,4,902780110,902780,90,1,NA,NA,NA,3,392256,7448388,18.98858908,-7448388,-18.98858908,-1,-1
"3783",2004,4,4,902780110,902780,90,1,NA,NA,NA,3,430557,8263938,19.19359806,-8263938,-19.19359806,-1,-1
"3784",2005,4,4,902780110,902780,90,1,NA,NA,NA,3,463555,8117462,17.51132444,-8117462,-17.51132444,-1,-1
"3785",2006,4,4,902780110,902780,90,1,NA,NA,NA,3,466783,9337586,20.00412611,-9337586,-20.00412611,-1,-1
"3786",2007,4,4,902780110,902780,90,1,NA,NA,NA,3,638159,11488854,18.00312148,-11488854,-18.00312148,-1,-1
"3787",2007,4,4,902780120,902780,90,1,NA,NA,NA,3,1,417,417,-417,-417,-1,-1
"3788",2001,4,4,902780190,902780,90,1,NA,NA,NA,3,40070,855254,21.343998,-855254,-21.343998,-1,-1
"3789",2002,4,4,902780190,902780,90,1,NA,NA,NA,3,98692,1553849,15.74442711,-1553849,-15.74442711,-1,-1
"3790",2003,4,4,902780190,902780,90,1,NA,NA,NA,3,117777,1556030,13.21166272,-1556030,-13.21166272,-1,-1
"3791",2004,4,4,902780190,902780,90,1,NA,NA,NA,3,105331,2390788,22.69785723,-2390788,-22.69785723,-1,-1
"3792",2005,4,4,902780190,902780,90,1,NA,NA,NA,3,81806,1805501,22.0705205,-1805501,-22.0705205,-1,-1
"3793",2006,4,4,902780190,902780,90,1,NA,NA,NA,3,94387,2411106,25.54489495,-2411106,-25.54489495,-1,-1
"3794",2007,4,4,902780190,902780,90,1,NA,NA,NA,3,89837,2525243,28.10916438,-2525243,-28.10916438,-1,-1
"3795",2001,4,4,902780910,902780,90,1,NA,NA,NA,3,1934,48059,24.84953464,-48059,-24.84953464,-1,-1
"3796",2002,4,4,902780910,902780,90,1,NA,NA,NA,3,4041,72465,17.93244246,-72465,-17.93244246,-1,-1
"3797",2003,4,4,902780910,902780,90,1,NA,NA,NA,3,4068,116093,28.53810226,-116093,-28.53810226,-1,-1
"3798",2004,4,4,902780910,902780,90,1,NA,NA,NA,3,3930,128280,32.64122137,-128280,-32.64122137,-1,-1
"3799",2005,4,4,902780910,902780,90,1,NA,NA,NA,3,2336,90484,38.73458904,-90484,-38.73458904,-1,-1
"3800",2006,4,4,902780910,902780,90,1,NA,NA,NA,3,1437,47126,32.7947112,-47126,-32.7947112,-1,-1
"3801",2007,4,4,902780910,902780,90,1,NA,NA,NA,3,2640,100358,38.01439394,-100358,-38.01439394,-1,-1
"3802",2001,4,4,902780990,902780,90,1,NA,NA,NA,3,2958,67759,22.90703178,-67759,-22.90703178,-1,-1
"3803",2002,4,4,902780990,902780,90,1,NA,NA,NA,3,2908,61337,21.09250344,-61337,-21.09250344,-1,-1
"3804",2003,4,4,902780990,902780,90,1,NA,NA,NA,3,2033,50149,24.66748647,-50149,-24.66748647,-1,-1
"3805",2004,4,4,902780990,902780,90,1,NA,NA,NA,3,12993,155240,11.94797198,-155240,-11.94797198,-1,-1
"3806",2005,4,4,902780990,902780,90,1,NA,NA,NA,3,5193,103688,19.96687849,-103688,-19.96687849,-1,-1
"3807",2006,4,4,902780990,902780,90,1,NA,NA,NA,3,4652,94857,20.39058469,-94857,-20.39058469,-1,-1
"3808",2007,4,4,902780990,902780,90,1,NA,NA,NA,3,11962,146691,12.2630831,-146691,-12.2630831,-1,-1
"3809",2001,4,4,902790010,902790,90,2,33492,272043,8.122626299,1,NA,NA,NA,272043,8.122626299,1,1
"3810",2002,4,4,902790010,902790,90,2,63926,417173,6.525873666,1,NA,NA,NA,417173,6.525873666,1,1
"3811",2003,4,4,902790010,902790,90,2,205879,872109,4.236026987,1,NA,NA,NA,872109,4.236026987,1,1
"3812",2003,4,4,902790010,902790,90,2,692891,3060971,4.417680414,1,NA,NA,NA,3060971,4.417680414,1,1
"3813",2004,4,4,902790010,902790,90,2,357869,1476476,4.125744337,1,NA,NA,NA,1476476,4.125744337,1,1
"3814",2005,4,4,902790010,902790,90,2,373709,1502283,4.01992727,1,NA,NA,NA,1502283,4.01992727,1,1
"3815",2006,4,4,902790010,902790,90,2,692891,3060971,4.417680414,1,NA,NA,NA,3060971,4.417680414,1,1
"3816",2007,4,4,902790010,902790,90,2,854353,3609239,4.224528971,1,NA,NA,NA,3609239,4.224528971,1,1
"3817",2001,4,4,902790090,902790,90,2,523,6818,13.03632887,1,NA,NA,NA,6818,13.03632887,1,1
"3818",2002,4,4,902790090,902790,90,2,714,11528,16.14565826,1,NA,NA,NA,11528,16.14565826,1,1
"3819",2003,4,4,902790090,902790,90,2,2535,26519,10.46114398,1,NA,NA,NA,26519,10.46114398,1,1
"3820",2003,4,4,902790090,902790,90,2,14786,124627,8.428716353,1,NA,NA,NA,124627,8.428716353,1,1
"3821",2004,4,4,902790090,902790,90,2,7313,63026,8.618350882,1,NA,NA,NA,63026,8.618350882,1,1
"3822",2005,4,4,902790090,902790,90,2,13475,111607,8.282523191,1,NA,NA,NA,111607,8.282523191,1,1
"3823",2006,4,4,902790090,902790,90,2,14786,124627,8.428716353,1,NA,NA,NA,124627,8.428716353,1,1
"3824",2007,4,4,902790090,902790,90,2,12693,127270,10.02678642,1,NA,NA,NA,127270,10.02678642,1,1
"3825",2001,4,1,902790100,902790,90,1,NA,NA,NA,3,70485,1237961,17.5634674,-1237961,-17.5634674,-1,-1
"3826",2002,4,1,902790100,902790,90,1,NA,NA,NA,3,162486,1841494,11.33324717,-1841494,-11.33324717,-1,-1
"3827",2003,4,1,902790100,902790,90,1,NA,NA,NA,3,214164,2736869,12.77931398,-2736869,-12.77931398,-1,-1
"3828",2004,4,1,902790100,902790,90,1,NA,NA,NA,3,309333,3348409,10.82460972,-3348409,-10.82460972,-1,-1
"3829",2005,4,1,902790100,902790,90,1,NA,NA,NA,3,319240,4159498,13.02937602,-4159498,-13.02937602,-1,-1
"3830",2006,4,1,902790100,902790,90,1,NA,NA,NA,3,427965,5599398,13.08377554,-5599398,-13.08377554,-1,-1
"3831",2007,4,1,902790100,902790,90,1,NA,NA,NA,3,541000,7257658,13.41526433,-7257658,-13.41526433,-1,-1
"3832",2001,4,1,902790900,902790,90,1,NA,NA,NA,3,1556,41232,26.49871465,-41232,-26.49871465,-1,-1
"3833",2002,4,1,902790900,902790,90,1,NA,NA,NA,3,1955,50962,26.06751918,-50962,-26.06751918,-1,-1
"3834",2003,4,1,902790900,902790,90,1,NA,NA,NA,3,2105,45563,21.64513064,-45563,-21.64513064,-1,-1
"3835",2004,4,1,902790900,902790,90,1,NA,NA,NA,3,1126,20336,18.06039076,-20336,-18.06039076,-1,-1
"3836",2005,4,1,902790900,902790,90,1,NA,NA,NA,3,1442,43713,30.31414702,-43713,-30.31414702,-1,-1
"3837",2006,4,1,902790900,902790,90,1,NA,NA,NA,3,3716,103671,27.89854682,-103671,-27.89854682,-1,-1
"3838",2007,4,1,902790900,902790,90,1,NA,NA,NA,3,2918,134653,46.1456477,-134653,-46.1456477,-1,-1
"3839",2001,4,3,902810000,902810,90,2,463,2401,5.18574514,3,562358,195735,0.348061199,-193334,4.837683941,-0.975764122,0.8742055
"3840",2002,4,3,902810000,902810,90,2,8849,24683,2.789354729,3,541429,171026,0.315878906,-146343,2.473475824,-0.747758151,0.796550635
"3841",2003,4,3,902810000,902810,90,2,5736,21463,3.741806137,3,392252,102689,0.261793439,-81226,3.480012698,-0.654246408,0.869220968
"3842",2003,4,3,902810000,902810,90,2,11,269,24.45454545,1,NA,NA,NA,269,24.45454545,1,1
"3843",2004,4,3,902810000,902810,90,1,NA,NA,NA,3,260201,92432,0.35523307,-92432,-0.35523307,-1,-1
"3844",2005,4,3,902810000,902810,90,2,35,423,12.08571429,3,151647,153222,1.010385962,-152799,11.07532832,-0.994493801,0.845696666
"3845",2006,4,3,902810000,902810,90,2,11,269,24.45454545,3,146084,472132,3.23192136,-471863,21.22262409,-0.998861137,0.766534215
"3846",2007,4,3,902810000,902810,90,2,279,4247,15.22222222,3,137086,212594,1.550807522,-208347,13.6714147,-0.960828441,0.815083197
"3847",2001,4,3,902830000,902830,90,2,181,7137,39.43093923,3,7893,10194,1.291524135,-3057,38.13941509,-0.176389129,0.936569449
"3848",2002,4,3,902830000,902830,90,2,8365,5677,0.678661088,3,6802,18482,2.717142017,-12805,-2.038480929,-0.530030216,-0.600294206
"3849",2003,4,3,902830000,902830,90,2,12268,7046,0.574339746,3,13812,2629,0.190341732,4417,0.383998014,0.456537468,0.502167275
"3850",2003,4,3,902830000,902830,90,2,16281,11274,0.692463608,1,NA,NA,NA,11274,0.692463608,1,1
"3851",2004,4,3,902830000,902830,90,2,34581,19023,0.550099766,3,16447,8966,0.545145011,10057,0.004954755,0.359319733,0.004523879
"3852",2005,4,3,902830000,902830,90,2,33855,17949,0.530172796,3,274,5058,18.45985401,12891,-17.92968122,0.560307732,-0.944163028
"3853",2006,4,3,902830000,902830,90,2,16281,11274,0.692463608,3,1960,24214,12.35408163,-12940,-11.66161802,-0.364630298,-0.893847207
"3854",2007,4,3,902830000,902830,90,2,37136,25620,0.689896596,3,56183,11406,0.203015147,14214,0.486881449,0.3838924,0.545273878
"3855",2001,4,3,902920010,902920,90,2,4102,33895,8.263042418,1,NA,NA,NA,33895,8.263042418,1,1
"3856",2002,4,3,902920010,902920,90,2,9695,113055,11.66116555,1,NA,NA,NA,113055,11.66116555,1,1
"3857",2003,4,3,902920010,902920,90,2,112263,627790,5.592136323,1,NA,NA,NA,627790,5.592136323,1,1
"3858",2003,4,3,902920010,902920,90,2,794766,6076080,7.645118186,1,NA,NA,NA,6076080,7.645118186,1,1
"3859",2004,4,3,902920010,902920,90,2,336948,1874809,5.564090008,1,NA,NA,NA,1874809,5.564090008,1,1
"3860",2005,4,3,902920010,902920,90,2,616802,3765928,6.105570345,1,NA,NA,NA,3765928,6.105570345,1,1
"3861",2006,4,3,902920010,902920,90,2,794766,6076080,7.645118186,1,NA,NA,NA,6076080,7.645118186,1,1
"3862",2007,4,3,902920010,902920,90,2,1013717,8451189,8.336832666,1,NA,NA,NA,8451189,8.336832666,1,1
"3863",2001,4,3,902920090,902920,90,2,25,651,26.04,1,NA,NA,NA,651,26.04,1,1
"3864",2002,4,3,902920090,902920,90,2,21192,72184,3.406191015,1,NA,NA,NA,72184,3.406191015,1,1
"3865",2003,4,3,902920090,902920,90,2,28735,74958,2.608595789,1,NA,NA,NA,74958,2.608595789,1,1
"3866",2003,4,3,902920090,902920,90,2,14638,102690,7.015302637,1,NA,NA,NA,102690,7.015302637,1,1
"3867",2004,4,3,902920090,902920,90,2,31912,109259,3.423759087,1,NA,NA,NA,109259,3.423759087,1,1
"3868",2005,4,3,902920090,902920,90,2,46739,250569,5.361026124,1,NA,NA,NA,250569,5.361026124,1,1
"3869",2006,4,3,902920090,902920,90,2,14638,102690,7.015302637,1,NA,NA,NA,102690,7.015302637,1,1
"3870",2007,4,3,902920090,902920,90,2,1903,21999,11.56016816,1,NA,NA,NA,21999,11.56016816,1,1
"3871",2001,4,3,902920100,902920,90,1,NA,NA,NA,3,18520,83099,4.486987041,-83099,-4.486987041,-1,-1
"3872",2002,4,3,902920100,902920,90,1,NA,NA,NA,3,1806,40972,22.68660022,-40972,-22.68660022,-1,-1
"3873",2003,4,3,902920100,902920,90,1,NA,NA,NA,3,11251,119152,10.59034752,-119152,-10.59034752,-1,-1
"3874",2004,4,3,902920100,902920,90,1,NA,NA,NA,3,6288,107110,17.03403308,-107110,-17.03403308,-1,-1
"3875",2005,4,3,902920100,902920,90,1,NA,NA,NA,3,25019,251475,10.05136097,-251475,-10.05136097,-1,-1
"3876",2006,4,3,902920100,902920,90,1,NA,NA,NA,3,41063,403989,9.838272898,-403989,-9.838272898,-1,-1
"3877",2007,4,3,902920100,902920,90,1,NA,NA,NA,3,37743,431515,11.43298095,-431515,-11.43298095,-1,-1
"3878",2001,4,3,902920910,902920,90,1,NA,NA,NA,3,16283,132724,8.151077811,-132724,-8.151077811,-1,-1
"3879",2002,4,3,902920910,902920,90,1,NA,NA,NA,3,29740,234228,7.875857431,-234228,-7.875857431,-1,-1
"3880",2003,4,3,902920910,902920,90,1,NA,NA,NA,3,79777,703263,8.815360317,-703263,-8.815360317,-1,-1
"3881",2004,4,3,902920910,902920,90,1,NA,NA,NA,3,65642,554036,8.440266902,-554036,-8.440266902,-1,-1
"3882",2005,4,3,902920910,902920,90,1,NA,NA,NA,3,21841,274589,12.57218076,-274589,-12.57218076,-1,-1
"3883",2006,4,3,902920910,902920,90,1,NA,NA,NA,3,25539,351241,13.75312268,-351241,-13.75312268,-1,-1
"3884",2007,4,3,902920910,902920,90,1,NA,NA,NA,3,53850,425996,7.910789229,-425996,-7.910789229,-1,-1
"3885",2001,4,3,902920920,902920,90,1,NA,NA,NA,3,391,9261,23.68542199,-9261,-23.68542199,-1,-1
"3886",2002,4,3,902920920,902920,90,1,NA,NA,NA,3,243,7404,30.4691358,-7404,-30.4691358,-1,-1
"3887",2003,4,3,902920920,902920,90,1,NA,NA,NA,3,858,10571,12.32051282,-10571,-12.32051282,-1,-1
"3888",2004,4,3,902920920,902920,90,1,NA,NA,NA,3,8115,70281,8.660628466,-70281,-8.660628466,-1,-1
"3889",2005,4,3,902920920,902920,90,1,NA,NA,NA,3,1881,33840,17.99043062,-33840,-17.99043062,-1,-1
"3890",2006,4,3,902920920,902920,90,1,NA,NA,NA,3,6032,79140,13.12002653,-79140,-13.12002653,-1,-1
"3891",2007,4,3,902920920,902920,90,1,NA,NA,NA,3,1620,24889,15.36358025,-24889,-15.36358025,-1,-1
"3892",2001,4,3,902920990,902920,90,1,NA,NA,NA,3,46749,317548,6.792615885,-317548,-6.792615885,-1,-1
"3893",2002,4,3,902920990,902920,90,1,NA,NA,NA,3,31439,263227,8.372626356,-263227,-8.372626356,-1,-1
"3894",2003,4,3,902920990,902920,90,1,NA,NA,NA,3,22034,207705,9.426568031,-207705,-9.426568031,-1,-1
"3895",2004,4,3,902920990,902920,90,1,NA,NA,NA,3,43499,360773,8.293822847,-360773,-8.293822847,-1,-1
"3896",2005,4,3,902920990,902920,90,1,NA,NA,NA,3,27919,280640,10.05193596,-280640,-10.05193596,-1,-1
"3897",2006,4,3,902920990,902920,90,1,NA,NA,NA,3,28248,411132,14.55437553,-411132,-14.55437553,-1,-1
"3898",2007,4,3,902920990,902920,90,1,NA,NA,NA,3,26550,362796,13.66463277,-362796,-13.66463277,-1,-1
"3899",2001,8,4,903010000,903010,90,2,28,518,18.5,3,29,4837,166.7931034,-4319,-148.2931034,-0.806535948,-0.800316367
"3900",2002,8,4,903010000,903010,90,1,NA,NA,NA,3,870,16235,18.66091954,-16235,-18.66091954,-1,-1
"3901",2003,8,4,903010000,903010,90,2,8,739,92.375,1,NA,NA,NA,739,92.375,1,1
"3902",2003,8,4,903010000,903010,90,1,NA,NA,NA,3,1112,21032,18.91366906,-21032,-18.91366906,-1,-1
"3903",2004,8,4,903010000,903010,90,2,528,1191,2.255681818,3,6400,74179,11.59046875,-72988,-9.334786932,-0.968395913,-0.674179216
"3904",2005,8,4,903010000,903010,90,1,NA,NA,NA,3,1126,17215,15.28863233,-17215,-15.28863233,-1,-1
"3905",2006,8,4,903010000,903010,90,2,8,739,92.375,3,1764,45693,25.90306122,-44954,66.47193878,-0.968168504,0.561997196
"3906",2007,8,4,903010000,903010,90,1,NA,NA,NA,3,663,32527,49.06033183,-32527,-49.06033183,-1,-1
"3907",2001,4,4,903020000,903020,90,2,32148,278509,8.66333831,3,16549,353811,21.37959998,-75302,-12.71626167,-0.119088436,-0.423269573
"3908",2002,4,4,903020000,903020,90,2,49774,573801,11.52812713,3,22799,443143,19.43694899,130658,-7.908821854,0.128481018,-0.255411026
"3909",2003,4,4,903020000,903020,90,2,101044,724015,7.165343811,3,10822,288751,26.68185178,435264,-19.51650797,0.429777461,-0.576606352
"3910",2003,4,4,903020000,903020,90,2,60622,2245520,37.04133813,1,NA,NA,NA,2245520,37.04133813,1,1
"3911",2004,4,4,903020000,903020,90,2,57197,726935,12.70932042,3,11705,322143,27.52182828,404792,-14.81250786,0.385855008,-0.368185059
"3912",2005,4,4,903020000,903020,90,2,58405,816048,13.97222841,3,11002,385906,35.07598618,430142,-21.10375778,0.357868937,-0.430265565
"3913",2006,4,4,903020000,903020,90,2,60622,2245520,37.04133813,3,12889,428316,33.23112732,1817204,3.81021081,0.67962433,0.054220537
"3914",2007,4,4,903020000,903020,90,2,82813,2980993,35.99667927,3,9657,553807,57.34772704,2427186,-21.35104777,0.686654408,-0.228734089
"3915",2001,4,3,903031000,903031,90,2,46876,193964,4.137810393,3,4441,88305,19.88403513,105659,-15.74622473,0.374320241,-0.655496045
"3916",2002,4,3,903031000,903031,90,2,54267,217196,4.002358708,3,4619,97213,21.04633037,119983,-17.04397167,0.381614394,-0.680433679
"3917",2003,4,3,903031000,903031,90,2,88860,293519,3.303162278,3,9963,178405,17.90675499,115114,-14.60359272,0.243924869,-0.688526623
"3918",2003,4,3,903031000,903031,90,2,123972,465781,3.757146775,1,NA,NA,NA,465781,3.757146775,1,1
"3919",2004,4,3,903031000,903031,90,2,80570,245146,3.042646146,3,9845,198504,20.16292534,46642,-17.1202792,0.105132424,-0.737765894
"3920",2005,4,3,903031000,903031,90,2,104511,364378,3.486503813,3,11339,193864,17.09709851,170514,-13.6105947,0.305448175,-0.661234826
"3921",2006,4,3,903031000,903031,90,2,123972,465781,3.757146775,3,26097,356688,13.66777791,109093,-9.91063113,0.132640865,-0.568761777
"3922",2007,4,3,903031000,903031,90,2,126352,571922,4.52641826,3,15802,278664,17.63472978,293258,-13.10831152,0.344771722,-0.59149966
"3923",2007,4,4,903039000,903039,90,2,78917,208908,2.647186284,3,34968,786817,22.50105811,-577909,-19.85387183,-0.580390168,-0.789473472
"3924",2001,4,4,903039010,903039,90,2,109899,364553,3.317163941,1,NA,NA,NA,364553,3.317163941,1,1
"3925",2002,4,4,903039010,903039,90,2,193279,536138,2.77390715,1,NA,NA,NA,536138,2.77390715,1,1
"3926",2003,4,4,903039010,903039,90,2,141063,417782,2.961669609,1,NA,NA,NA,417782,2.961669609,1,1
"3927",2003,4,4,903039010,903039,90,2,140956,580261,4.116610857,1,NA,NA,NA,580261,4.116610857,1,1
"3928",2004,4,4,903039010,903039,90,2,191192,977665,5.113524624,1,NA,NA,NA,977665,5.113524624,1,1
